1	5779814	1	50.883
1	5837363	1	50.883
1	5889766	1	51.613
1	6087222	1	51.613
1	6245209	1	53.084
1	6513427	1	55.274
1	6577371	1	53.814
1	6589047	1	56.004
1	6596653	1	56.734
1	6611155	1	56.734
1	6624534	1	56.004
1	6757713	1	56.004
1	6825895	1	56.734
1	6956964	1	56.734
1	6978966	1	58.204
1	6997134	1	58.204
1	6997393	1	58.204
1	7034978	1	58.934
1	7082861	1	58.934
1	7096861	1	58.934
1	7098934	1	58.934
1	7104464	1	58.934
1	7204179	1	58.934
1	7224505	1	59.664
1	7242453	1	59.664
1	7242759	1	59.664
1	7281109	1	59.664
1	7290962	1	59.664
1	7304533	1	59.664
1	7412706	1	60.394
1	7420720	1	60.394
1	7427032	1	60.394
1	7433845	1	60.394
1	7440948	1	61.124
1	7444511	1	60.394
1	7454090	1	60.394
1	7521446	1	60.394
1	7537941	1	61.124
1	7600812	1	60.394
1	7625336	1	60.394
1	7666615	1	60.394
1	7693494	1	60.394
1	7699929	1	60.394
1	7790028	1	60.394
1	7827109	1	61.854
1	7827112	1	61.854
1	7858055	1	61.854
1	7874251	1	61.854
1	7882691	1	61.854
1	7888963	1	61.854
1	7896046	1	61.854
1	7924363	1	61.124
1	7927773	1	61.854
1	7945198	1	61.854
1	7965506	1	61.854
1	8011914	1	61.854
1	8145700	1	61.854
1	8147908	1	61.854
1	8209964	1	62.584
1	8345189	1	63.314
1	8357974	1	63.314
1	8375561	1	63.314
1	8377840	1	63.314
1	8402642	1	63.314
1	8447287	1	64.784
1	8538349	1	65.514
1	8599673	1	65.514
1	8622195	1	65.514
1	8735275	1	66.974
1	8743195	1	66.974
1	8745362	1	66.974
1	8770559	1	66.974
1	8895757	1	66.974
1	8929995	1	67.704
1	8942017	1	66.974
1	8951080	1	66.974
1	8992771	1	67.704
1	9023280	1	67.704
1	9031677	1	67.704
1	9042464	1	67.704
1	9053266	1	67.704
1	9170269	1	68.434
1	9188014	1	68.434
1	9500946	1	69.164
1	9511859	1	69.164
1	9544141	1	69.894
1	9590140	1	69.164
1	9690641	1	70.624
1	9730397	1	70.624
1	9761192	1	71.354
1	9788600	1	71.354
1	9834219	1	72.084
1	10077421	1	73.544
1	10088902	1	72.814
1	10104352	1	74.274
1	10137861	1	74.274
1	10197980	1	74.274
1	10337206	1	75.004
1	10378646	1	75.734
1	10483400	1	77.923
1	10540598	1	76.464
1	10547977	1	77.193
1	10550853	1	77.193
1	10726203	1	77.193
1	10839538	1	77.923
1	11000229	1	77.923
1	11047811	1	78.653
1	11070269	1	78.653
1	11077361	1	80.113
1	11096482	1	79.383
1	11117576	1	79.383
1	11157528	1	79.383
1	11302003	1	82.336
1	11302006	1	82.336
1	11378636	1	83.066
1	11387476	1	83.066
1	11435771	1	83.066
1	11483344	1	83.066
1	11484296	1	83.066
1	11487819	1	83.066
1	11495912	1	83.066
1	11543932	1	83.066
1	11551928	1	83.066
1	11572348	1	83.066
1	11578564	1	83.066
1	11616340	1	83.066
1	11618078	1	83.066
1	11652042	1	84.536
1	11714204	1	85.996
1	11735034	1	85.996
1	11744806	1	85.996
1	11748028	1	85.996
1	11771186	1	86.726
1	11772430	1	86.726
1	12047921	1	90.487
1	12047924	1	90.487
1	12082052	1	90.487
1	12443726	1	92.71
1	12487345	1	93.44
1	12532582	1	93.44
1	12534328	1	93.44
1	12592554	1	93.44
1	12630719	1	93.44
1	12683910	1	94.17
1	12684482	1	94.17
1	12705991	1	93.44
1	12725169	1	94.17
1	12979675	1	94.9
1	13070310	1	94.9
1	13093175	1	94.9
1	13099167	1	94.9
1	13109644	1	94.9
1	13128255	1	94.9
1	13128549	1	94.9
1	13136022	1	94.9
1	13141846	1	94.9
1	13285223	1	94.9
1	13286415	1	94.9
1	13290896	1	94.9
1	13319327	1	94.9
1	13354694	1	94.9
1	13370335	1	95.63
1	13384487	1	95.63
1	13402254	1	95.63
1	13415438	1	95.63
1	13426378	1	96.36
1	13456141	1	97.09
1	13468976	1	97.09
1	13497099	1	96.36
1	13512829	1	97.09
1	13513994	1	97.09
1	13569350	1	97.09
1	13587658	1	97.09
1	13596321	1	97.09
1	13614284	1	97.09
1	13665301	1	97.09
1	13757647	1	98.56
1	13780266	1	98.56
1	13882345	1	98.56
1	13970229	1	99.29
1	14015247	1	99.29
1	14120493	1	99.29
1	14156622	1	99.29
1	14192852	1	99.29
1	14296169	1	100.75
1	14375081	1	99.29
1	14381665	1	99.29
1	14392237	1	100.02
1	14416357	1	100.02
1	14438749	1	100.02
1	14466091	1	100.02
1	14467413	1	100.02
1	14495336	1	100.02
1	14524396	1	100.02
1	14532641	1	100.02
1	14702145	1	100.02
1	15034825	1	100.75
1	15038043	1	101.48
1	15077769	1	101.48
1	15221804	1	102.951
1	15260952	1	102.951
1	15317715	1	102.951
1	15464019	1	103.681
1	15478178	1	103.681
1	15478181	1	103.681
1	15478793	1	103.681
1	15517875	1	103.681
1	15536611	1	103.681
1	15539823	1	103.681
1	15553823	1	103.681
1	15582006	1	103.681
1	15588531	1	103.681
1	15614742	1	103.681
1	15817699	1	103.681
1	15842622	1	103.681
1	15873966	1	104.411
1	15929047	1	103.681
1	15929437	1	103.681
1	15937330	1	103.681
1	15948395	1	103.681
1	15952746	1	103.681
1	15994611	1	103.681
1	16018409	1	103.681
1	16047748	1	103.681
1	16051273	1	103.681
1	16199849	1	104.411
1	16211874	1	104.411
1	16217084	1	104.411
1	16217471	1	103.681
1	16221410	1	105.141
1	16275874	1	104.411
1	16276771	1	104.411
1	16281100	1	102.951
1	16318955	1	104.411
1	16381700	1	104.411
1	16382134	1	105.141
1	16382137	1	104.411
1	16400901	1	103.681
1	16419962	1	104.411
1	16432311	1	105.141
1	16451021	1	105.871
1	16466559	1	105.871
1	16516177	1	106.601
1	16534840	1	105.871
1	16537905	1	105.871
1	16538463	1	106.601
1	16538552	1	105.871
1	16541557	1	106.601
1	16550966	1	106.601
1	16611858	1	106.601
1	16652346	1	106.601
1	16705179	1	107.33
1	16769184	1	107.33
1	16810132	1	107.33
1	16905956	1	107.33
1	16921923	1	107.33
1	16928721	1	108.06
1	16988482	1	109.52
1	16999085	1	108.79
1	17072258	1	108.79
1	17104372	1	109.52
1	17217114	1	112.506
1	17313653	1	112.506
1	17371899	1	112.506
1	17413122	1	112.506
1	17419681	1	112.506
1	17490421	1	112.506
1	17507458	1	112.506
1	17510503	1	112.506
1	17518387	1	112.506
1	17531026	1	112.506
1	17542936	1	112.506
1	17558709	1	112.506
1	17565098	1	112.506
1	17572841	1	112.506
1	17646231	1	113.236
1	17798328	1	114.696
1	17809363	1	114.696
1	17809980	1	114.696
1	17846831	1	113.966
1	17915157	1	114.696
1	17929996	1	114.696
1	17931227	1	114.696
1	18013456	1	114.696
1	18120860	1	114.696
1	18124929	1	114.696
1	18199626	1	114.696
1	18247816	1	115.426
1	18255430	1	115.426
1	18257682	1	115.426
1	18261417	1	115.426
1	18266734	1	115.426
1	18279959	1	115.426
1	18293018	1	115.426
1	18293443	1	115.426
1	18295930	1	115.426
1	18334151	1	115.426
1	18417902	1	115.426
1	18458172	1	115.426
1	18558220	1	116.897
1	18631132	1	118.357
1	18662095	1	117.627
1	18682858	1	119.087
1	18725509	1	118.357
1	18743175	1	118.357
1	18754547	1	118.357
1	18765903	1	118.357
1	18770498	1	118.357
1	18792110	1	118.357
1	18828924	1	118.357
1	18912053	1	119.087
1	18927173	1	118.357
1	18952672	1	119.087
1	18961192	1	119.816
1	19005854	1	119.816
1	19067723	1	120.546
1	19088233	1	119.816
1	19096754	1	120.546
1	19108895	1	120.546
1	19112871	1	120.546
1	19126571	1	121.276
1	19309646	1	121.276
1	19317827	1	121.276
1	19365337	1	121.276
1	19368189	1	121.276
1	19389460	1	121.276
1	19544369	1	122.736
1	19549728	1	122.006
1	19568550	1	122.006
1	19609207	1	122.006
1	19622018	1	122.006
1	19642757	1	122.736
1	19687565	1	122.736
1	19761673	1	122.736
1	19776637	1	122.736
1	19854670	1	122.736
1	19925629	1	122.736
1	19926174	1	122.736
1	20040329	1	122.736
1	20221487	1	124.207
1	20231588	1	124.207
1	20248294	1	124.207
1	20249123	1	124.207
1	20273725	1	124.207
1	20276775	1	124.207
1	20307017	1	124.207
1	20371643	1	124.207
1	20394040	1	124.207
1	20394350	1	124.207
1	20396232	1	124.207
1	20398250	1	124.207
1	20426637	1	126.397
1	20427154	1	124.207
1	20455521	1	124.207
1	20463761	1	124.207
1	20482951	1	125.667
1	20587244	1	124.937
1	20593164	1	124.937
1	20678082	1	124.937
1	20691691	1	124.937
1	20701949	1	124.937
1	20748258	1	124.937
1	20748758	1	124.937
1	20765822	1	124.937
1	20790390	1	124.207
1	20827065	1	124.207
1	20850848	1	124.937
1	20870430	1	124.937
1	20940861	1	124.937
1	20958853	1	124.937
1	21032520	1	124.937
1	21038720	1	124.937
1	21356814	1	124.937
1	21413270	1	125.667
1	21469977	1	126.397
1	21494332	1	126.397
1	21495922	1	126.397
1	21516534	1	126.397
1	21576880	1	126.397
1	21607604	1	127.857
1	21653508	1	127.857
1	21691947	1	127.857
1	21708405	1	127.857
1	21751525	1	127.857
1	21803650	1	127.857
1	21854765	1	128.587
1	21866002	1	127.127
1	21881271	1	127.857
1	21905620	1	127.857
1	21908809	1	127.857
1	21989798	1	127.857
1	21994708	1	127.857
1	22023266	1	127.857
1	22156252	1	127.857
1	22184462	1	127.857
1	22226265	1	127.857
1	22253023	1	127.857
1	22279912	1	127.857
1	22286364	1	130.057
1	22324864	1	127.857
1	22353630	1	127.857
1	22363815	1	127.857
1	22367120	1	127.857
1	22368908	1	127.857
1	22401877	1	128.587
1	22424748	1	128.587
1	22442661	1	128.587
1	22473175	1	128.587
1	22484311	1	128.587
1	22505604	1	128.587
1	22517904	1	128.587
1	22592853	1	130.787
1	22604924	1	130.787
1	22631582	1	130.787
1	22639895	1	130.057
1	22741357	1	134.503
1	22774339	1	133.773
1	22817442	1	134.503
1	22846833	1	134.503
1	22883577	1	134.503
1	22889409	1	134.503
1	22891051	1	134.503
1	22900278	1	134.503
1	22955560	1	136.726
1	23012881	1	136.726
1	23087581	1	138.196
1	23108212	1	138.926
1	23115684	1	138.926
1	23171495	1	139.656
1	23182024	1	139.656
1	23233173	1	140.386
1	23241147	1	140.386
1	23241498	1	140.386
1	23341705	1	141.116
1	23344411	1	141.116
1	23345642	1	141.116
1	23348484	1	141.116
1	23367362	1	141.116
1	23403020	1	141.116
1	23432235	1	141.116
1	23475167	1	141.116
1	23513451	1	141.846
1	23521282	1	141.846
1	23540336	1	141.846
1	23549015	1	141.846
1	23612228	1	141.846
1	23612231	1	142.576
1	23752717	1	142.576
1	23758146	1	141.846
1	23955504	1	146.337
1	24017196	1	146.337
1	24300980	1	156.99
1	24360437	1	156.99
1	24418794	1	156.99
1	24701196	1	162.166
1	24740051	1	161.436
1	24779167	1	162.166
1	24796454	1	160.706
1	25266316	1	163.626
1	25295432	1	163.626
1	25372989	1	165.096
1	25391403	1	165.096
1	25745812	1	168.082
1	26142987	1	171.843
1	26200781	1	171.843
1	26464508	1	177.03
2	17540	2	0
2	35983	2	0
2	53711	2	0
2	275999	2	0
2	316309	2	0.73
2	325263	2	0.73
2	330425	2	0.73
2	372633	2	16.976
2	442682	2	1.46
2	456180	2	1.46
2	527141	2	1.46
2	552576	2	2.19
2	608573	2	2.92
2	678143	2	3.65
2	678809	2	5.121
2	755216	2	6.591
2	780575	2	6.591
2	794730	2	6.591
2	826724	2	7.321
2	832500	2	7.321
2	979933	2	11.082
2	1044247	2	12.553
2	1060288	2	13.283
2	1384308	2	17.706
2	1408315	2	18.436
2	1408318	2	18.436
2	1474820	2	19.166
2	1498779	2	19.896
2	1676760	2	20.626
2	1695988	2	20.626
2	1728065	2	21.356
2	1734170	2	21.356
2	1804039	2	22.827
2	1874888	2	29.815
2	1906902	2	33.576
2	1965297	2	34.306
2	2031081	2	42.134
2	2035936	2	42.134
2	2109853	2	42.864
2	2181969	2	45.087
2	2240122	2	45.087
2	2266651	2	45.817
2	2388426	2	48.017
2	2446670	2	48.017
2	2450555	2	48.017
2	2480884	2	48.017
2	2573103	2	48.017
2	2609968	2	48.747
2	2624470	2	48.747
2	2717950	2	48.747
2	2721873	2	48.747
2	2975545	2	48.747
2	3038693	2	48.747
2	3040001	2	48.747
2	3136174	2	48.747
2	3344258	2	48.747
2	3575701	2	48.747
2	3664478	2	48.747
2	3682012	2	48.747
2	3685692	2	48.747
2	4018382	2	48.747
2	4073837	2	48.747
2	4092442	2	48.747
2	4110741	2	48.747
2	4139779	2	48.747
2	4196566	2	48.747
2	4221089	2	48.747
2	4226815	2	48.747
2	4292367	2	48.747
2	4302184	2	48.747
2	4330631	2	48.747
2	4421226	2	49.477
2	4499384	2	48.747
2	4509589	2	48.747
2	4573092	2	48.747
2	4614419	2	48.747
2	4636520	2	48.747
2	4637726	2	48.747
2	4664981	2	48.747
2	4698126	2	48.747
2	4715286	2	48.747
2	4747401	2	48.747
2	4808181	2	48.747
2	4810940	2	48.747
2	4814944	2	48.017
2	4822144	2	48.747
2	4833664	2	48.747
2	4840725	2	48.747
2	4860118	2	48.747
2	4873419	2	48.747
2	4973492	2	48.747
2	4994497	2	48.747
2	5006148	2	48.747
2	5012314	2	48.747
2	5066406	2	48.747
2	5082846	2	48.747
2	5147901	2	48.747
2	5199571	2	48.747
2	5289142	2	49.477
2	5317330	2	49.477
2	5400701	2	49.477
2	5463361	2	50.207
2	5463364	2	50.207
2	5499900	2	50.207
2	5507482	2	50.207
2	5540916	2	50.207
2	5547810	2	50.207
2	5550146	2	50.207
2	5626077	2	49.477
2	5680710	2	50.207
2	5713746	2	50.207
2	5714972	2	50.207
2	5718774	2	50.207
2	5719170	2	50.207
2	5719825	2	50.207
2	5751912	2	50.207
2	5751915	2	50.207
2	5819946	2	50.207
2	5918567	2	50.207
2	6007709	2	50.207
2	6030369	2	50.207
2	6032540	2	50.207
2	6036823	2	50.937
2	6046862	2	50.937
2	6139753	2	51.667
2	6142271	2	51.667
2	6155005	2	51.667
2	6181801	2	52.397
2	6218723	2	53.127
2	6236689	2	52.397
2	6237745	2	52.397
2	6281367	2	52.397
2	6321776	2	52.397
2	6384388	2	53.127
2	6438504	2	53.127
2	6488148	2	53.127
2	6498318	2	53.127
2	6506636	2	53.127
2	6514610	2	53.127
2	6521041	2	53.127
2	6580831	2	53.127
2	6609011	2	53.127
2	6616678	2	53.127
2	6618587	2	53.127
2	6634629	2	53.127
2	6661624	2	53.127
2	6701535	2	53.127
2	6733769	2	53.127
2	6734142	2	53.127
2	6746004	2	53.127
2	6801077	2	53.857
2	6819435	2	53.857
2	6831772	2	53.857
2	6865830	2	53.857
2	6867882	2	53.857
2	6885332	2	55.328
2	6885642	2	55.328
2	6886180	2	55.328
2	6910333	2	55.328
2	7088431	2	56.058
2	7131070	2	56.058
2	7156697	2	56.788
2	7161952	2	56.788
2	7193134	2	56.788
2	7254165	2	56.788
2	7277023	2	56.788
2	7301930	2	56.788
2	7313758	2	56.788
2	7316504	2	56.788
2	7328425	2	56.788
2	7342991	2	56.788
2	7343501	2	56.788
2	7362717	2	56.788
2	7403858	2	56.788
2	7420880	2	56.788
2	7489229	2	56.788
2	7581848	2	58.258
2	7586334	2	58.258
2	7695683	2	58.988
2	7795502	2	60.448
2	7806144	2	60.448
2	7821663	2	60.448
2	7867712	2	60.448
2	7873262	2	60.448
2	7881383	2	60.448
2	7910338	2	60.448
2	7915412	2	60.448
2	8008422	2	59.718
2	8020079	2	60.448
2	8032423	2	60.448
2	8076732	2	60.448
2	8082972	2	60.448
2	8101544	2	60.448
2	8114400	2	60.448
2	8131033	2	60.448
2	8174958	2	61.178
2	8175722	2	61.178
2	8217035	2	61.178
2	8240155	2	61.178
2	8263566	2	61.178
2	8317864	2	61.908
2	8389050	2	62.638
2	8443554	2	62.638
2	8542077	2	63.368
2	8546291	2	64.098
2	8558912	2	64.098
2	8646519	2	64.098
2	8667566	2	64.828
2	8721098	2	65.558
2	8721724	2	65.558
2	8757235	2	66.288
2	8757287	2	66.288
2	8763150	2	66.288
2	8764521	2	67.018
2	8829373	2	67.747
2	8834984	2	67.747
2	8841210	2	67.747
2	8879603	2	67.747
2	8897837	2	67.747
2	8907147	2	67.747
2	8937985	2	67.747
2	8980955	2	68.477
2	8987442	2	68.477
2	8987707	2	68.477
2	9039706	2	67.747
2	9135112	2	69.948
2	9317489	2	72.171
2	9321465	2	72.171
2	9385246	2	72.901
2	9387977	2	72.901
2	9551974	2	72.901
2	9578056	2	72.901
2	9594334	2	72.901
2	9672599	2	72.901
2	9674006	2	73.631
2	9677599	2	72.901
2	9678389	2	72.901
2	9737644	2	73.631
2	9800859	2	73.631
2	9851628	2	75.831
2	9880355	2	75.101
2	9892233	2	75.831
2	9988763	2	75.831
2	9998608	2	75.831
2	10031224	2	75.831
2	10045180	2	75.831
2	10051931	2	75.831
2	10080660	2	75.831
2	10102387	2	75.831
2	10135916	2	75.831
2	10213006	2	75.831
2	10227045	2	75.831
2	10227048	2	75.831
2	10345973	2	76.561
2	10510026	2	77.291
2	10511074	2	77.291
2	10588180	2	77.291
2	10639632	2	78.762
2	10662746	2	78.762
2	10753511	2	80.232
2	10875413	2	80.232
2	10875664	2	80.232
2	10925524	2	80.232
2	11030330	2	81.703
2	11041777	2	81.703
2	11103883	2	81.703
2	11140212	2	81.703
2	11201821	2	81.703
2	11274099	2	82.433
2	11398536	2	84.634
2	11429190	2	83.904
2	11448783	2	83.904
2	11455631	2	84.634
2	11488668	2	84.634
2	11542318	2	84.634
2	11548694	2	84.634
2	11552468	2	85.364
2	11569693	2	84.634
2	11589678	2	84.634
2	11591570	2	85.364
2	11597361	2	84.634
2	11613142	2	84.634
2	11628581	2	84.634
2	11641139	2	84.634
2	11648941	2	84.634
2	11662325	2	85.364
2	11662366	2	85.364
2	11687366	2	85.364
2	11742380	2	84.634
2	11820204	2	85.364
2	11840461	2	85.364
2	11874673	2	86.094
2	11877290	2	86.824
2	11880416	2	86.094
2	11911238	2	86.094
2	11975056	2	86.824
2	12048409	2	88.294
2	12057240	2	89.024
2	12074991	2	88.294
2	12077521	2	88.294
2	12091799	2	88.294
2	12146449	2	89.024
2	12151353	2	89.024
2	12165145	2	89.754
2	12177378	2	89.754
2	12204607	2	90.484
2	12222627	2	90.484
2	12252326	2	90.484
2	12255771	2	90.484
2	12302338	2	90.484
2	12364434	2	91.214
2	12398147	2	91.214
2	12410478	2	91.944
2	12453842	2	91.944
2	12483964	2	91.944
2	12489123	2	91.944
2	12494210	2	91.944
2	12540324	2	92.674
2	12561168	2	92.674
2	12570109	2	92.674
2	12578245	2	92.674
2	12583262	2	92.674
2	12605409	2	92.674
2	12606790	2	92.674
2	12655523	2	91.944
2	12661379	2	92.674
2	12670157	2	92.674
2	12731606	2	92.674
2	12743116	2	92.674
2	12759459	2	92.674
2	12795815	2	94.896
2	12809314	2	94.896
2	12901441	2	94.896
2	12901662	2	94.896
2	12913565	2	94.896
2	13019272	2	95.626
2	13100181	2	97.097
2	13168337	2	97.827
2	13369385	2	97.827
2	13622344	2	98.557
2	13626229	2	98.557
2	13692586	2	99.287
2	13794409	2	100.017
2	13833898	2	100.017
2	13850675	2	100.747
2	13958347	2	100.747
2	13975786	2	100.747
2	14074740	2	100.747
2	14184365	2	101.477
2	14249395	2	102.207
2	14267881	2	102.207
2	14269223	2	102.207
2	14302895	2	102.207
2	14405272	2	102.207
2	14457187	2	102.937
2	14484893	2	102.937
2	14515987	2	102.207
2	14580501	2	102.937
2	14625224	2	103.667
2	14663433	2	103.667
2	14717142	2	105.137
2	14830616	2	105.137
2	14848417	2	105.137
2	14893724	2	105.867
2	14917839	2	105.137
2	15003291	2	105.867
2	15013387	2	105.867
2	15101977	2	105.137
2	15255930	2	105.867
2	15263962	2	105.867
2	15419271	2	108.068
2	15421438	2	108.068
2	15501461	2	108.798
2	15504650	2	108.798
2	15505115	2	108.798
2	15510044	2	108.798
2	15533958	2	108.798
2	15621276	2	108.068
2	15629004	2	108.798
2	15640147	2	108.798
2	15661305	2	108.798
2	15756716	2	108.798
2	15766568	2	108.798
2	15791912	2	108.798
2	15939277	2	108.798
2	15995886	2	109.528
2	16071687	2	110.258
2	16072076	2	110.258
2	16074958	2	110.258
2	16191843	2	110.988
2	16355288	2	111.718
2	16381611	2	111.718
2	16478576	2	111.718
2	16574330	2	111.718
2	16588107	2	111.718
2	16603391	2	111.718
2	16611938	2	111.718
2	16611941	2	111.718
2	16627341	2	111.718
2	16659554	2	110.988
2	16661203	2	111.718
2	16670456	2	111.718
2	16692796	2	111.718
2	16702473	2	111.718
2	16731596	2	111.718
2	16829085	2	111.718
2	16838958	2	111.718
2	16880700	2	111.718
2	17043848	2	111.718
2	17081169	2	113.188
2	17082637	2	113.188
2	17190713	2	113.918
2	17209848	2	113.918
2	17246581	2	113.918
2	17316108	2	113.918
2	17403193	2	113.918
2	17409297	2	114.648
2	17422188	2	113.918
2	17427046	2	113.918
2	17593248	2	113.918
2	17622357	2	113.918
2	17636122	2	113.918
2	17686872	2	113.918
2	17717466	2	114.648
2	17748023	2	115.378
2	17749241	2	115.378
2	17785586	2	115.378
2	17816139	2	114.648
2	17860343	2	116.108
2	17890796	2	116.108
2	17916126	2	116.838
2	17924069	2	116.838
2	17957131	2	116.838
2	17960050	2	116.838
2	18049779	2	116.838
2	18127930	2	116.838
2	18139151	2	116.838
2	18158749	2	116.838
2	18223543	2	117.568
2	18231177	2	117.568
2	18287362	2	118.298
2	18331746	2	118.298
2	18414498	2	120.52
2	18441828	2	120.52
2	18457156	2	120.52
2	18475384	2	121.25
2	18490379	2	121.25
2	18662107	2	121.98
2	18766105	2	121.98
2	18971921	2	123.44
2	18975066	2	122.71
2	19018707	2	124.17
2	19028788	2	124.9
2	19071830	2	124.17
2	19125521	2	124.17
2	19136794	2	124.17
2	19147969	2	125.63
2	19180965	2	124.9
2	19200219	2	124.9
2	19294572	2	124.9
2	19313414	2	124.9
2	19356121	2	124.9
2	19397720	2	124.9
2	19435620	2	124.9
2	19447806	2	124.9
2	19472901	2	124.9
2	19480139	2	124.9
2	19482121	2	124.9
2	19534454	2	124.9
2	19563099	2	125.63
2	19564769	2	125.63
2	19633555	2	126.36
2	19645763	2	126.36
2	19658741	2	127.09
2	19820638	2	131.547
2	19841898	2	131.547
2	19918023	2	132.276
2	19940393	2	132.276
2	19942804	2	132.276
2	19975426	2	130.076
2	20038267	2	133.747
2	20063161	2	134.477
2	20064971	2	133.747
2	20107287	2	133.747
2	20107855	2	133.747
2	20131160	2	134.477
2	20151703	2	134.477
2	20155739	2	134.477
2	20155742	2	134.477
2	20291508	2	137.463
2	20382987	2	139.686
2	20410121	2	139.686
2	20478528	2	139.686
2	20537151	2	139.686
2	20711506	2	140.416
2	20823015	2	142.638
2	20886790	2	142.638
2	20916279	2	142.638
2	21130038	2	143.368
2	21532773	2	144.098
2	21810346	2	151.086
2	21826330	2	151.816
2	22297176	2	157.048
2	22335916	2	159.271
2	22683659	2	165.279
3	40404	3	0.73
3	83593	3	0.73
3	91453	3	0.73
3	105250	3	0
3	148624	3	0.73
3	161785	3	0.73
3	171956	3	0.73
3	232645	3	0.73
3	249362	3	0.73
3	256370	3	0.73
3	275043	3	0.73
3	290487	3	0.73
3	322399	3	1.46
3	341835	3	2.19
3	455374	3	2.19
3	455599	3	2.19
3	503100	3	2.92
3	507261	3	2.92
3	526371	3	3.65
3	601546	3	6.636
3	625133	3	6.636
3	633486	3	6.636
3	651240	3	6.636
3	734887	3	7.365
3	737489	3	7.365
3	845444	3	8.836
3	871277	3	10.307
3	888895	3	10.307
3	896948	3	10.307
3	899702	3	10.307
3	951293	3	11.778
3	962204	3	11.778
3	1093318	3	15.539
3	1097212	3	15.539
3	1195007	3	20.03
3	1317229	3	30.468
3	1349988	3	31.198
3	1368084	3	31.927
3	1384030	3	33.398
3	1475983	3	36.329
3	1483295	3	34.869
3	1483675	3	35.599
3	1484301	3	36.329
3	1548050	3	43.317
3	1601302	3	47.707
3	1921104	3	47.707
3	1936980	3	47.707
3	2309517	3	47.707
3	2347018	3	47.707
3	2421290	3	47.707
3	2448531	3	47.707
3	2462267	3	47.707
3	2528532	3	47.707
3	2580033	3	47.707
3	2669869	3	47.707
3	2814474	3	47.707
3	2919423	3	47.707
3	2976555	3	47.707
3	3026051	3	47.707
3	3056519	3	46.977
3	3127628	3	47.707
3	3165753	3	47.707
3	3245127	3	47.707
3	3339068	3	47.707
3	3445009	3	48.437
3	3847188	3	47.707
3	3869729	3	47.707
3	3983808	3	47.707
3	4001281	3	47.707
3	4001648	3	47.707
3	4009936	3	46.977
3	4047847	3	47.707
3	4049805	3	47.707
3	4063049	3	46.977
3	4076175	3	47.707
3	4082203	3	47.707
3	4109473	3	47.707
3	4147631	3	47.707
3	4147634	3	47.707
3	4148868	3	47.707
3	4152817	3	47.707
3	4266645	3	47.707
3	4279085	3	47.707
3	4317549	3	47.707
3	4323063	3	47.707
3	4326079	3	47.707
3	4432327	3	47.707
3	4515221	3	47.707
3	4554750	3	47.707
3	4632749	3	47.707
3	4668979	3	47.707
3	4682458	3	47.707
3	4683277	3	45.517
3	4756063	3	47.707
3	4778848	3	47.707
3	4798119	3	46.977
3	4808066	3	46.977
3	4889155	3	47.707
3	4898921	3	47.707
3	4915752	3	47.707
3	4916735	3	47.707
3	4984137	3	47.707
3	5017825	3	47.707
