Mme_chr01	975000	118	0.012623
Mme_chr01	995000	35	0.007249
Mme_chr01	1005000	8	0.009098
Mme_chr01	1025000	45	0.013329
Mme_chr01	1035000	120	0.011229
Mme_chr01	1045000	73	0.00951
Mme_chr01	1055000	106	0.013485
Mme_chr01	1065000	7	0.011001
Mme_chr01	1075000	76	0.012271
Mme_chr01	1085000	2	0.010807
Mme_chr01	1105000	6	0.027496
Mme_chr01	1115000	81	0.010216
Mme_chr01	1125000	239	0.010397
Mme_chr01	1135000	27	0.009626
Mme_chr01	1145000	75	0.009471
Mme_chr01	1165000	108	0.01187
Mme_chr01	1175000	3	0.08646
Mme_chr01	1185000	42	0.009409
Mme_chr01	1195000	66	0.011553
Mme_chr01	1205000	11	0.008826
Mme_chr01	1215000	22	0.006746
Mme_chr01	1225000	63	0.011453
Mme_chr01	1245000	26	0.008161
Mme_chr01	1255000	3	0.006559
Mme_chr01	1265000	16	0.022965
Mme_chr01	1275000	12	0.017268
Mme_chr01	1285000	73	0.009091
Mme_chr01	1295000	28	0.024854
Mme_chr01	1305000	177	0.009519
Mme_chr01	1315000	52	0.010471
Mme_chr01	1325000	59	0.010937
Mme_chr01	1355000	78	0.012518
Mme_chr01	1365000	49	0.008715
Mme_chr01	1375000	64	0.00858
Mme_chr01	1395000	24	0.005518
Mme_chr01	1405000	118	0.007833
Mme_chr01	1415000	4	0.012949
Mme_chr01	1445000	196	0.012338
Mme_chr01	1455000	260	0.010631
Mme_chr01	1475000	8	0.016486
Mme_chr01	1485000	43	0.010518
Mme_chr01	1495000	38	0.008948
Mme_chr01	1505000	16	0.010448
Mme_chr01	1515000	35	0.007625
Mme_chr01	1535000	12	0.017751
Mme_chr01	1545000	32	0.020992
Mme_chr01	1555000	16	0.010031
Mme_chr01	1565000	88	0.010814
Mme_chr01	1575000	52	0.019839
Mme_chr01	1585000	62	0.015763
Mme_chr01	1595000	72	0.012643
Mme_chr01	1615000	15	0.015057
Mme_chr01	1625000	18	0.01452
Mme_chr01	1635000	7	0.006054
Mme_chr01	1645000	89	0.011257
Mme_chr01	1655000	179	0.010148
Mme_chr01	1665000	75	0.011557
Mme_chr01	1675000	132	0.016901
Mme_chr01	1685000	66	0.009435
Mme_chr01	1695000	39	0.010815
Mme_chr01	1705000	98	0.01281
Mme_chr01	1715000	293	0.011882
Mme_chr01	1725000	112	0.01031
Mme_chr01	1735000	12	0.007087
Mme_chr01	1745000	12	0.004873
Mme_chr01	1755000	285	0.011282
Mme_chr01	1765000	105	0.015744
Mme_chr01	1775000	358	0.012681
Mme_chr01	1785000	155	0.01228
Mme_chr01	1795000	267	0.010518
Mme_chr01	1805000	224	0.015097
Mme_chr01	1815000	87	0.011386
Mme_chr01	1825000	210	0.010872
Mme_chr01	1835000	86	0.018868
Mme_chr01	1845000	154	0.010409
Mme_chr01	1855000	206	0.012418
Mme_chr01	1865000	386	0.009654
Mme_chr01	1875000	304	0.010837
Mme_chr01	1885000	102	0.011107
Mme_chr01	1895000	22	0.016123
Mme_chr01	1905000	369	0.01176
Mme_chr01	1915000	117	0.011997
Mme_chr01	1925000	180	0.012316
Mme_chr01	1935000	315	0.010889
Mme_chr01	1945000	24	0.021157
Mme_chr01	1965000	35	0.009201
Mme_chr01	1975000	443	0.01154
Mme_chr01	1985000	44	0.015706
Mme_chr01	1995000	7	0.018851
Mme_chr01	2005000	57	0.014557
Mme_chr01	2015000	140	0.014207
Mme_chr01	2025000	108	0.011585
Mme_chr01	2035000	130	0.008599
Mme_chr01	2055000	106	0.010971
Mme_chr01	2065000	64	0.009508
Mme_chr01	2075000	99	0.009969
Mme_chr01	2085000	67	0.011142
Mme_chr01	2095000	72	0.013145
Mme_chr01	2105000	82	0.011278
Mme_chr01	2115000	99	0.013462
Mme_chr01	2125000	8	0.006655
Mme_chr01	2135000	127	0.00844
Mme_chr01	2145000	5	0.016799
Mme_chr01	2155000	149	0.011489
Mme_chr01	2165000	290	0.011817
Mme_chr01	2175000	216	0.009009
Mme_chr01	2185000	36	0.014804
Mme_chr01	2195000	48	0.009156
Mme_chr01	2205000	44	0.019087
Mme_chr01	2215000	209	0.011496
Mme_chr01	2225000	176	0.010196
Mme_chr01	2235000	168	0.009767
Mme_chr01	2245000	65	0.012422
Mme_chr01	2255000	166	0.010433
Mme_chr01	2265000	70	0.012534
Mme_chr01	2275000	92	0.011139
Mme_chr01	2285000	64	0.008365
Mme_chr01	2295000	18	0.008485
Mme_chr01	2305000	80	0.011805
Mme_chr01	2315000	62	0.013902
Mme_chr01	2325000	10	0.020276
Mme_chr01	2335000	36	0.00856
Mme_chr01	2355000	111	0.010828
Mme_chr01	2385000	137	0.011381
Mme_chr01	2395000	144	0.013272
Mme_chr01	2405000	95	0.011701
Mme_chr01	2415000	105	0.017467
Mme_chr01	2465000	99	0.010401
Mme_chr01	2475000	184	0.013122
Mme_chr01	2485000	285	0.012218
Mme_chr01	2495000	395	0.010742
Mme_chr01	2505000	375	0.011096
Mme_chr01	2515000	102	0.011654
Mme_chr01	2525000	132	0.012559
Mme_chr01	2535000	12	0.008595
Mme_chr01	2555000	89	0.010768
Mme_chr01	2565000	86	0.010442
Mme_chr01	2585000	55	0.017881
Mme_chr01	2595000	72	0.015721
Mme_chr01	2605000	128	0.007324
Mme_chr01	2615000	44	0.008864
Mme_chr01	2625000	102	0.015642
Mme_chr01	2635000	36	0.01108
Mme_chr01	2645000	131	0.012845
Mme_chr01	2655000	417	0.011436
Mme_chr01	2665000	379	0.011778
Mme_chr01	2675000	301	0.010958
Mme_chr01	2685000	185	0.011274
Mme_chr01	2695000	441	0.011285
Mme_chr01	2705000	342	0.01303
Mme_chr01	2715000	404	0.012495
Mme_chr01	2725000	283	0.0102
Mme_chr01	2735000	446	0.012647
Mme_chr01	2745000	80	0.01416
Mme_chr01	2755000	287	0.010176
Mme_chr01	2765000	209	0.011341
Mme_chr01	2775000	315	0.01085
Mme_chr01	2785000	318	0.008967
Mme_chr01	2795000	307	0.011088
Mme_chr01	2805000	252	0.013099
Mme_chr01	2815000	251	0.008781
Mme_chr01	2825000	389	0.011006
Mme_chr01	2835000	314	0.014356
Mme_chr01	2845000	244	0.010236
Mme_chr01	2855000	192	0.009876
Mme_chr01	2865000	166	0.011855
Mme_chr01	2875000	181	0.012271
Mme_chr01	2885000	173	0.008559
Mme_chr01	2895000	202	0.011291
Mme_chr01	2905000	217	0.009509
Mme_chr01	2915000	455	0.011482
Mme_chr01	2925000	529	0.010864
Mme_chr01	2935000	394	0.012062
Mme_chr01	2945000	248	0.00916
Mme_chr01	2955000	134	0.007663
Mme_chr01	2965000	356	0.009669
Mme_chr01	2975000	436	0.011468
Mme_chr01	2985000	243	0.009389
Mme_chr01	2995000	400	0.010624
Mme_chr01	3005000	481	0.011238
Mme_chr01	3015000	478	0.012033
Mme_chr01	3025000	480	0.011002
Mme_chr01	3035000	439	0.010708
Mme_chr01	3045000	220	0.010869
Mme_chr01	3055000	348	0.008364
Mme_chr01	3065000	126	0.009668
Mme_chr01	3075000	264	0.010079
Mme_chr01	3085000	267	0.013015
Mme_chr01	3095000	362	0.010229
Mme_chr01	3105000	279	0.010374
Mme_chr01	3115000	257	0.010157
Mme_chr01	3125000	396	0.01074
Mme_chr01	3135000	349	0.01048
Mme_chr01	3145000	350	0.009072
Mme_chr01	3155000	358	0.012637
Mme_chr01	3165000	441	0.009181
Mme_chr01	3175000	271	0.01059
Mme_chr01	3185000	548	0.011957
Mme_chr01	3195000	451	0.012126
Mme_chr01	3205000	455	0.01446
Mme_chr01	3215000	404	0.010602
Mme_chr01	3225000	340	0.011545
Mme_chr01	3235000	436	0.008944
Mme_chr01	3245000	526	0.009125
Mme_chr01	3255000	373	0.013433
Mme_chr01	3265000	335	0.011837
Mme_chr01	3275000	4	0.024167
Mme_chr01	3285000	399	0.010008
Mme_chr01	3295000	441	0.010677
Mme_chr01	3305000	208	0.011052
Mme_chr01	3315000	482	0.009839
Mme_chr01	3325000	416	0.010814
Mme_chr01	3335000	275	0.008804
Mme_chr01	3345000	401	0.009937
Mme_chr01	3355000	350	0.010372
Mme_chr01	3365000	441	0.01173
Mme_chr01	3375000	365	0.010143
Mme_chr01	3385000	353	0.009573
Mme_chr01	3395000	370	0.010797
Mme_chr01	3405000	322	0.012759
Mme_chr01	3415000	439	0.011608
Mme_chr01	3425000	253	0.010426
Mme_chr01	3435000	328	0.010564
Mme_chr01	3445000	335	0.010633
Mme_chr01	3455000	391	0.011839
Mme_chr01	3465000	418	0.011038
Mme_chr01	3475000	355	0.01004
Mme_chr01	3485000	387	0.009676
Mme_chr01	3495000	299	0.022455
Mme_chr01	3505000	457	0.013857
Mme_chr01	3515000	423	0.010332
Mme_chr01	3525000	407	0.0098
Mme_chr01	3535000	290	0.01108
Mme_chr01	3545000	347	0.009064
Mme_chr01	3555000	313	0.01126
Mme_chr01	3565000	319	0.011395
Mme_chr01	3575000	299	0.011118
Mme_chr01	3585000	281	0.017951
Mme_chr01	3595000	352	0.009691
Mme_chr01	3605000	485	0.010313
Mme_chr01	3615000	408	0.013388
Mme_chr01	3625000	263	0.014684
Mme_chr01	3635000	362	0.013275
Mme_chr01	3645000	320	0.012372
Mme_chr01	3655000	263	0.014567
Mme_chr01	3665000	456	0.011676
Mme_chr01	3675000	567	0.009241
Mme_chr01	3685000	393	0.010996
Mme_chr01	3695000	400	0.010259
Mme_chr01	3705000	300	0.012992
Mme_chr01	3715000	496	0.011484
Mme_chr01	3725000	546	0.012625
Mme_chr01	3735000	588	0.011284
Mme_chr01	3745000	359	0.015233
Mme_chr01	3755000	369	0.012994
Mme_chr01	3765000	457	0.011928
Mme_chr01	3775000	409	0.011454
Mme_chr01	3785000	491	0.010993
Mme_chr01	3795000	334	0.008217
Mme_chr01	3805000	261	0.00988
Mme_chr01	3815000	421	0.009975
Mme_chr01	3825000	279	0.011988
Mme_chr01	3835000	337	0.010369
Mme_chr01	3845000	276	0.01505
Mme_chr01	3855000	234	0.021286
Mme_chr01	3865000	311	0.01271
Mme_chr01	3875000	437	0.012722
Mme_chr01	3885000	367	0.01429
Mme_chr01	3895000	413	0.014766
Mme_chr01	3905000	328	0.019552
Mme_chr01	3915000	269	0.023909
Mme_chr01	3925000	196	0.030167
Mme_chr01	3935000	219	0.029932
Mme_chr01	3945000	275	0.045255
Mme_chr01	3955000	73	0.099654
Mme_chr01	3965000	65	0.085042
Mme_chr01	3975000	52	0.04547
Mme_chr01	3985000	47	0.091988
Mme_chr01	3995000	57	0.146705
Mme_chr01	4005000	98	0.098666
Mme_chr01	4015000	80	0.120941
Mme_chr01	4025000	76	0.126845
Mme_chr01	4035000	84	0.050422
Mme_chr01	4045000	68	0.045446
Mme_chr01	4055000	225	0.02382
Mme_chr01	4065000	116	0.017194
Mme_chr01	4075000	142	0.016391
Mme_chr01	4085000	284	0.018652
Mme_chr01	4095000	295	0.013903
Mme_chr01	4105000	312	0.010451
Mme_chr01	4115000	299	0.019642
Mme_chr01	4125000	426	0.015656
Mme_chr01	4135000	365	0.015524
Mme_chr01	4145000	293	0.011783
Mme_chr01	4155000	408	0.016553
Mme_chr01	4165000	322	0.017277
Mme_chr01	4175000	465	0.014661
Mme_chr01	4185000	302	0.01472
Mme_chr01	4195000	250	0.0156
Mme_chr01	4205000	308	0.014452
Mme_chr01	4215000	400	0.013196
Mme_chr01	4225000	372	0.013218
Mme_chr01	4235000	415	0.012577
Mme_chr01	4245000	426	0.01252
Mme_chr01	4255000	365	0.015188
Mme_chr01	4265000	468	0.011331
Mme_chr01	4275000	371	0.00964
Mme_chr01	4285000	480	0.012997
Mme_chr01	4295000	310	0.011809
Mme_chr01	4305000	140	0.016371
Mme_chr01	4315000	368	0.013859
Mme_chr01	4325000	357	0.014958
Mme_chr01	4335000	442	0.012692
Mme_chr01	4345000	419	0.014356
Mme_chr01	4355000	281	0.016128
Mme_chr01	4365000	261	0.012705
Mme_chr01	4375000	256	0.015795
Mme_chr01	4385000	177	0.016058
Mme_chr01	4395000	254	0.011584
Mme_chr01	4405000	165	0.011254
Mme_chr01	4415000	417	0.010931
Mme_chr01	4425000	336	0.011279
Mme_chr01	4435000	422	0.008649
Mme_chr01	4445000	478	0.010333
Mme_chr01	4455000	382	0.01221
Mme_chr01	4465000	447	0.013094
Mme_chr01	4475000	361	0.010527
Mme_chr01	4485000	454	0.012157
Mme_chr01	4495000	481	0.010022
Mme_chr01	4505000	453	0.013814
Mme_chr01	4515000	366	0.01143
Mme_chr01	4525000	368	0.013191
Mme_chr01	4535000	340	0.009862
Mme_chr01	4545000	231	0.009835
Mme_chr01	4555000	317	0.011133
Mme_chr01	4565000	288	0.015265
Mme_chr01	4575000	313	0.01116
Mme_chr01	4585000	265	0.011132
Mme_chr01	4595000	315	0.014297
Mme_chr01	4605000	295	0.010253
Mme_chr01	4615000	371	0.009247
Mme_chr01	4625000	229	0.010789
Mme_chr01	4635000	389	0.015728
Mme_chr01	4645000	268	0.017758
Mme_chr01	4655000	71	0.008948
Mme_chr01	4675000	468	0.012562
Mme_chr01	4685000	420	0.017179
Mme_chr01	4695000	332	0.012034
Mme_chr01	4705000	274	0.008467
Mme_chr01	4715000	404	0.012286
Mme_chr01	4725000	183	0.011039
Mme_chr01	4735000	414	0.014168
Mme_chr01	4745000	350	0.015436
Mme_chr01	4755000	422	0.016046
Mme_chr01	4765000	340	0.011185
Mme_chr01	4775000	262	0.009805
Mme_chr01	4785000	312	0.008995
Mme_chr01	4795000	201	0.01092
Mme_chr01	4805000	328	0.010463
Mme_chr01	4815000	458	0.011589
Mme_chr01	4825000	509	0.01076
Mme_chr01	4835000	359	0.011448
Mme_chr01	4845000	403	0.00869
Mme_chr01	4855000	414	0.008696
Mme_chr01	4865000	322	0.013995
Mme_chr01	4875000	380	0.013383
Mme_chr01	4885000	363	0.010463
Mme_chr01	4895000	269	0.008922
Mme_chr01	4905000	402	0.012277
Mme_chr01	4915000	381	0.007934
Mme_chr01	4925000	374	0.016727
Mme_chr01	4935000	325	0.011608
Mme_chr01	4945000	252	0.009515
Mme_chr01	4955000	218	0.014924
Mme_chr01	4965000	329	0.010197
Mme_chr01	4975000	341	0.00977
Mme_chr01	4985000	332	0.008532
Mme_chr01	4995000	330	0.009703
Mme_chr01	5005000	323	0.014559
Mme_chr01	5015000	259	0.009084
Mme_chr01	5025000	178	0.011113
Mme_chr01	5035000	283	0.011093
Mme_chr01	5045000	408	0.01259
Mme_chr01	5055000	372	0.012591
Mme_chr01	5065000	284	0.011478
Mme_chr01	5075000	505	0.013968
Mme_chr01	5085000	407	0.008832
Mme_chr01	5095000	124	0.007541
Mme_chr01	5105000	325	0.011917
Mme_chr01	5115000	434	0.008785
Mme_chr01	5125000	312	0.013392
Mme_chr01	5135000	357	0.009995
Mme_chr01	5145000	429	0.009986
Mme_chr01	5155000	389	0.0107
Mme_chr01	5165000	400	0.010428
Mme_chr01	5175000	322	0.010248
Mme_chr01	5185000	462	0.011646
Mme_chr01	5195000	304	0.012163
Mme_chr01	5205000	319	0.008205
Mme_chr01	5215000	421	0.012362
Mme_chr01	5225000	477	0.010575
Mme_chr01	5235000	531	0.012109
Mme_chr01	5245000	330	0.009455
Mme_chr01	5255000	423	0.013631
Mme_chr01	5265000	527	0.011187
Mme_chr01	5275000	394	0.014223
Mme_chr01	5285000	406	0.012776
Mme_chr01	5295000	380	0.009302
Mme_chr01	5305000	460	0.009567
Mme_chr01	5315000	295	0.012393
Mme_chr01	5325000	359	0.012417
Mme_chr01	5335000	365	0.01465
Mme_chr01	5345000	303	0.011298
Mme_chr01	5355000	345	0.008317
Mme_chr01	5365000	359	0.008542
Mme_chr01	5375000	398	0.009908
Mme_chr01	5385000	408	0.012314
Mme_chr01	5395000	376	0.008293
Mme_chr01	5405000	362	0.01203
Mme_chr01	5415000	356	0.009296
Mme_chr01	5425000	480	0.010439
Mme_chr01	5435000	406	0.013175
Mme_chr01	5445000	400	0.012453
Mme_chr01	5455000	370	0.011276
Mme_chr01	5465000	327	0.010889
Mme_chr01	5475000	468	0.011665
Mme_chr01	5485000	438	0.010647
Mme_chr01	5495000	461	0.011263
Mme_chr01	5505000	354	0.008071
Mme_chr01	5515000	491	0.011598
Mme_chr01	5525000	526	0.012308
Mme_chr01	5535000	410	0.009269
Mme_chr01	5545000	396	0.015603
Mme_chr01	5555000	446	0.012289
Mme_chr01	5565000	334	0.011856
Mme_chr01	5575000	482	0.011679
Mme_chr01	5585000	329	0.009384
Mme_chr01	5595000	258	0.013136
Mme_chr01	5605000	433	0.010026
Mme_chr01	5615000	246	0.009325
Mme_chr01	5625000	223	0.009349
Mme_chr01	5635000	400	0.010601
Mme_chr01	5645000	256	0.009418
Mme_chr01	5655000	409	0.008587
Mme_chr01	5665000	429	0.01412
Mme_chr01	5675000	283	0.011281
Mme_chr01	5685000	383	0.010893
Mme_chr01	5695000	424	0.01381
Mme_chr01	5705000	273	0.011591
Mme_chr01	5715000	483	0.011609
Mme_chr01	5725000	459	0.0111
Mme_chr01	5735000	321	0.011153
Mme_chr01	5745000	320	0.009046
Mme_chr01	5755000	163	0.009722
Mme_chr01	5765000	225	0.010819
Mme_chr01	5775000	259	0.010862
Mme_chr01	5785000	237	0.01247
Mme_chr01	5795000	221	0.01289
Mme_chr01	5805000	276	0.01089
Mme_chr01	5815000	262	0.012195
Mme_chr01	5825000	219	0.010167
Mme_chr01	5835000	177	0.018194
Mme_chr01	5845000	187	0.013934
Mme_chr01	5855000	300	0.014192
Mme_chr01	5865000	297	0.017652
Mme_chr01	5875000	115	0.01792
Mme_chr01	5885000	136	0.021811
Mme_chr01	5895000	106	0.011914
Mme_chr01	5905000	168	0.015207
Mme_chr01	5915000	142	0.011151
Mme_chr01	5925000	68	0.016293
Mme_chr01	5935000	68	0.035736
Mme_chr01	5945000	99	0.021676
Mme_chr01	5955000	36	0.021554
Mme_chr01	5965000	49	0.05346
Mme_chr01	5975000	94	0.046048
Mme_chr01	5985000	77	0.039719
Mme_chr01	5995000	97	0.099582
Mme_chr01	6005000	115	0.024966
Mme_chr01	6015000	147	0.014309
Mme_chr01	6025000	143	0.014094
Mme_chr01	6035000	116	0.022641
Mme_chr01	6045000	119	0.008575
Mme_chr01	6055000	138	0.012771
Mme_chr01	6065000	67	0.009042
Mme_chr01	6075000	130	0.008145
Mme_chr01	6085000	253	0.007805
Mme_chr01	6095000	127	0.014152
Mme_chr01	6105000	181	0.012895
Mme_chr01	6115000	95	0.01327
Mme_chr01	6125000	217	0.01238
Mme_chr01	6135000	120	0.008538
Mme_chr01	6145000	172	0.013057
Mme_chr01	6155000	338	0.009479
Mme_chr01	6165000	191	0.008286
Mme_chr01	6175000	318	0.010024
Mme_chr01	6185000	253	0.008313
Mme_chr01	6195000	464	0.01131
Mme_chr01	6205000	493	0.012366
Mme_chr01	6215000	235	0.013109
Mme_chr01	6235000	230	0.011359
Mme_chr01	6245000	399	0.009838
Mme_chr01	6255000	456	0.009937
Mme_chr01	6265000	87	0.009569
Mme_chr01	6275000	334	0.011103
Mme_chr01	6285000	492	0.015424
Mme_chr01	6295000	222	0.010835
Mme_chr01	6305000	251	0.010694
Mme_chr01	6315000	359	0.016054
Mme_chr01	6325000	327	0.01277
Mme_chr01	6335000	4	0.007782
Mme_chr01	6345000	195	0.015875
Mme_chr01	6355000	221	0.013431
Mme_chr01	6365000	347	0.009864
Mme_chr01	6375000	184	0.01055
Mme_chr01	6385000	431	0.009489
Mme_chr01	6395000	349	0.008857
Mme_chr01	6405000	165	0.010584
Mme_chr01	6415000	277	0.011897
Mme_chr01	6425000	374	0.011165
Mme_chr01	6435000	415	0.014092
Mme_chr01	6445000	331	0.012975
Mme_chr01	6455000	470	0.01342
Mme_chr01	6465000	444	0.014026
Mme_chr01	6475000	471	0.011612
Mme_chr01	6485000	459	0.008941
Mme_chr01	6495000	446	0.010675
Mme_chr01	6505000	426	0.012438
Mme_chr01	6515000	479	0.009765
Mme_chr01	6525000	527	0.009642
Mme_chr01	6535000	456	0.010678
Mme_chr01	6545000	541	0.00948
Mme_chr01	6555000	368	0.011811
Mme_chr01	6565000	389	0.012452
Mme_chr01	6575000	362	0.019371
Mme_chr01	6585000	427	0.009295
Mme_chr01	6595000	403	0.009044
Mme_chr01	6605000	416	0.013409
Mme_chr01	6615000	357	0.01186
Mme_chr01	6625000	513	0.010371
Mme_chr01	6635000	569	0.014417
Mme_chr01	6645000	228	0.012112
Mme_chr01	6655000	327	0.009496
Mme_chr01	6665000	504	0.009377
Mme_chr01	6675000	430	0.010377
Mme_chr01	6685000	488	0.010684
Mme_chr01	6695000	583	0.011231
Mme_chr01	6705000	374	0.01057
Mme_chr01	6715000	282	0.009803
Mme_chr01	6725000	376	0.009196
Mme_chr01	6735000	287	0.008303
Mme_chr01	6745000	443	0.011206
Mme_chr01	6755000	380	0.009672
Mme_chr01	6765000	408	0.00867
Mme_chr01	6775000	304	0.010578
Mme_chr01	6785000	371	0.011425
Mme_chr01	6795000	558	0.010449
Mme_chr01	6805000	462	0.01375
Mme_chr01	6815000	376	0.007879
Mme_chr01	6825000	191	0.014964
Mme_chr01	6835000	359	0.013963
Mme_chr01	6845000	337	0.012471
Mme_chr01	6855000	321	0.010316
Mme_chr01	6865000	323	0.014703
Mme_chr01	6875000	430	0.01126
Mme_chr01	6885000	489	0.010976
Mme_chr01	6895000	623	0.012367
Mme_chr01	6905000	445	0.013006
Mme_chr01	6915000	212	0.008771
Mme_chr01	6925000	385	0.010157
Mme_chr01	6935000	446	0.00901
Mme_chr01	6945000	401	0.009986
Mme_chr01	6955000	451	0.008978
Mme_chr01	6965000	358	0.013573
Mme_chr01	6975000	347	0.011862
Mme_chr01	6985000	342	0.008436
Mme_chr01	6995000	413	0.015032
Mme_chr01	7005000	434	0.011405
Mme_chr01	7015000	476	0.012463
Mme_chr01	7025000	373	0.010606
Mme_chr01	7035000	453	0.010297
Mme_chr01	7045000	330	0.010981
Mme_chr01	7055000	350	0.011688
Mme_chr01	7065000	348	0.010275
Mme_chr01	7075000	371	0.010829
Mme_chr01	7085000	300	0.012968
Mme_chr01	7095000	249	0.010636
Mme_chr01	7105000	342	0.012528
Mme_chr01	7115000	447	0.011933
Mme_chr01	7125000	485	0.012052
Mme_chr01	7135000	422	0.012947
Mme_chr01	7145000	194	0.012971
Mme_chr01	7155000	441	0.009247
Mme_chr01	7165000	398	0.009437
Mme_chr01	7175000	486	0.010118
Mme_chr01	7185000	413	0.012551
Mme_chr01	7195000	343	0.01322
Mme_chr01	7205000	156	0.007682
Mme_chr01	7215000	391	0.010669
Mme_chr01	7225000	379	0.010637
Mme_chr01	7235000	216	0.010762
Mme_chr01	7245000	190	0.01385
Mme_chr01	7255000	275	0.011199
Mme_chr01	7265000	154	0.01175
Mme_chr01	7275000	171	0.009558
Mme_chr01	7285000	146	0.009332
Mme_chr01	7295000	200	0.012809
Mme_chr01	7305000	183	0.023416
Mme_chr01	7315000	212	0.009801
Mme_chr01	7325000	244	0.009811
Mme_chr01	7335000	236	0.008751
Mme_chr01	7345000	299	0.012228
Mme_chr01	7355000	181	0.009568
Mme_chr01	7365000	247	0.009789
Mme_chr01	7375000	176	0.010209
Mme_chr01	7385000	343	0.010223
Mme_chr01	7395000	386	0.011222
Mme_chr01	7405000	339	0.010466
Mme_chr01	7415000	283	0.009257
Mme_chr01	7425000	306	0.011085
Mme_chr01	7435000	313	0.012118
Mme_chr01	7445000	348	0.010855
Mme_chr01	7455000	493	0.011449
Mme_chr01	7465000	426	0.008935
Mme_chr01	7475000	320	0.009198
Mme_chr01	7485000	318	0.012045
Mme_chr01	7495000	218	0.013429
Mme_chr01	7505000	285	0.010674
Mme_chr01	7515000	329	0.013273
Mme_chr01	7525000	480	0.012161
Mme_chr01	7535000	409	0.010148
Mme_chr01	7545000	360	0.013365
Mme_chr01	7555000	373	0.013117
Mme_chr01	7565000	349	0.010708
Mme_chr01	7575000	211	0.009601
Mme_chr01	7585000	277	0.009622
Mme_chr01	7595000	413	0.012196
Mme_chr01	7605000	326	0.009597
Mme_chr01	7615000	435	0.012432
Mme_chr01	7625000	387	0.010729
Mme_chr01	7635000	402	0.010047
Mme_chr01	7645000	436	0.012432
Mme_chr01	7655000	420	0.011609
Mme_chr01	7665000	459	0.013419
Mme_chr01	7675000	393	0.010796
Mme_chr01	7685000	432	0.012624
Mme_chr01	7695000	342	0.012516
Mme_chr01	7705000	335	0.009119
Mme_chr01	7715000	368	0.008035
Mme_chr01	7725000	310	0.014032
