chr,phys,medchr,pos
1,2646466,3,14.562
1,2654221,3,14.562
1,2719381,3,15.472
1,2734555,3,15.926
1,2748628,3,15.926
1,2880156,3,16.381
1,2927315,3,16.381
1,2953314,3,16.381
1,2977715,3,16.381
1,3077319,3,16.835
1,3096022,3,17.29
1,3153900,3,17.29
1,3201927,3,17.29
1,3228466,3,17.29
1,3240316,3,17.29
1,3380287,3,17.29
1,3387452,3,17.29
1,3387860,3,17.29
1,3417730,3,17.29
1,3459864,3,17.29
1,3469294,3,17.29
1,3505709,3,17.29
1,3526639,3,17.29
1,3683091,3,17.29
1,3877121,3,17.29
1,4309106,3,17.29
1,4353091,3,18.653
1,4639900,3,17.29
1,4888617,3,17.29
1,5100296,3,17.29
1,5581747,3,17.744
1,5779814,3,17.744
1,5904195,3,18.198999999999998
1,5905177,3,18.653
1,6087222,3,20.03
1,6245209,3,20.484
1,6513427,3,20.484
1,6513885,3,20.484
1,6589047,3,20.939
1,6611155,3,21.848
1,6624534,3,21.393
1,6674979,3,21.393
1,6704719,3,21.848
1,6757713,3,21.848
1,6788686,3,22.302
1,6796910,3,21.848
1,6825895,3,21.848
1,6829031,3,21.848
1,6852397,3,21.848
1,6892785,3,21.848
1,6956964,3,22.756999999999998
1,6997134,3,23.665999999999997
1,6997393,3,23.665999999999997
1,7071079,3,24.120999999999995
1,7082861,3,23.211
1,7085868,3,23.665999999999997
1,7098934,3,23.665999999999997
1,7171985,3,23.665999999999997
1,7196311,3,24.120999999999995
1,7204179,3,23.665999999999997
1,7237638,3,24.120999999999995
1,7242759,3,24.120999999999995
1,7281109,3,23.665999999999997
1,7283207,3,24.120999999999995
1,7290552,3,24.120999999999995
1,7299454,3,23.665999999999997
1,7304533,3,23.665999999999997
1,7412706,3,23.665999999999997
1,7420720,3,24.120999999999995
1,7433845,3,23.665999999999997
1,7440948,3,23.665999999999997
1,7444511,3,23.665999999999997
1,7454090,3,23.665999999999997
1,7516898,3,24.120999999999995
1,7521446,3,24.120999999999995
1,7600812,3,23.665999999999997
1,7611429,3,24.120999999999995
1,7625336,3,24.574999999999996
1,7633686,3,24.120999999999995
1,7634726,3,24.120999999999995
1,7641438,3,24.120999999999995
1,7666615,3,24.574999999999996
1,7669335,3,24.574999999999996
1,7693494,3,24.574999999999996
1,7755617,3,25.03
1,7790028,3,25.03
1,7793692,3,25.03
1,7825348,3,25.483999999999995
1,7827109,3,25.03
1,7827112,3,25.03
1,7841405,3,25.483999999999995
1,7850404,3,25.483999999999995
1,7882691,3,25.483999999999995
1,7888963,3,26.393
1,7927770,3,25.939
1,7958714,3,25.939
1,7965506,3,25.939
1,7978068,3,25.939
1,8011914,3,26.848
1,8015253,3,26.848
1,8026522,3,26.848
1,8107219,3,27.760999999999996
1,8145700,3,27.760999999999996
1,8148143,3,27.760999999999996
1,8152653,3,27.760999999999996
1,8152889,3,27.760999999999996
1,8172979,3,27.760999999999996
1,8209964,3,27.760999999999996
1,8297367,3,28.216
1,8345189,3,28.216
1,8357974,3,28.216
1,8375561,3,28.216
1,8410912,3,28.216
1,8490602,3,28.216
1,8555623,3,28.669999999999995
1,8597506,3,28.669999999999995
1,8599673,3,28.669999999999995
1,8659561,3,29.125
1,8735275,3,29.125
1,8804078,3,29.125
1,8833399,3,29.125
1,8834094,3,29.125
1,8841337,3,29.125
1,8895757,3,29.125
1,8930542,3,29.125
1,8942017,3,29.125
1,8942494,3,29.125
1,9014811,3,29.125
1,9023280,3,29.125
1,9049659,3,29.125
1,9089334,3,30.037999999999997
1,9135747,3,30.037999999999997
1,9170269,3,30.037999999999997
1,9299456,3,30.037999999999997
1,9327801,3,30.037999999999997
1,9374078,3,30.037999999999997
1,9500740,3,30.492999999999995
1,9511859,3,30.492999999999995
1,9526090,3,30.492999999999995
1,9544141,3,30.492999999999995
1,9639038,3,30.492999999999995
1,9690641,3,30.492999999999995
1,9730397,3,30.946999999999996
1,9754508,3,30.946999999999996
1,9829426,3,31.86
1,9834219,3,31.86
1,10066501,3,32.774
1,10077421,3,32.774
1,10104352,3,33.227999999999994
1,10137861,3,33.227999999999994
1,10197980,3,33.683
1,10240565,3,33.227999999999994
1,10378646,3,34.137
1,10419770,3,34.137
1,10425268,3,34.137
1,10441050,3,34.137
1,10483400,3,34.137
1,10516712,3,34.137
1,10540598,3,34.137
1,10547977,3,34.137
1,10645913,3,34.137
1,10716360,3,34.137
1,10726203,3,34.137
1,10765319,3,35.050999999999995
1,10777712,3,35.050999999999995
1,10839538,3,35.504999999999995
1,11000229,3,35.504999999999995
1,11040539,3,35.504999999999995
1,11047811,3,35.504999999999995
1,11078951,3,35.96
1,11122774,3,35.504999999999995
1,11157528,3,35.96
1,11232224,3,35.96
1,11302003,3,35.96
1,11304490,3,35.96
1,11330844,3,36.413999999999994
1,11351174,3,36.413999999999994
1,11351177,3,36.413999999999994
1,11369885,3,36.413999999999994
1,11369888,3,36.413999999999994
1,11378636,3,36.413999999999994
1,11387476,3,36.413999999999994
1,11415007,3,36.413999999999994
1,11484296,3,36.413999999999994
1,11495912,3,36.413999999999994
1,11614606,3,36.869
1,11735034,3,36.869
1,11736159,3,36.869
1,11744806,3,36.869
1,11771186,3,36.869
1,11938366,3,36.869
1,12038478,3,36.869
1,12047921,3,36.869
1,12091340,3,36.869
1,12200765,3,36.869
1,12419660,3,37.323
1,12451496,3,37.323
1,12487345,3,37.323
1,12532582,3,38.232
1,12589199,3,37.778
1,12613673,3,37.778
1,12665273,3,38.232
1,12683910,3,37.778
1,12705991,3,37.778
1,12709375,3,37.778
1,12945758,3,37.778
1,12954682,3,37.778
1,12956798,3,37.778
1,12979675,3,37.778
1,13045367,3,37.778
1,13048343,3,37.778
1,13070310,3,37.778
1,13093175,3,37.778
1,13099167,3,37.778
1,13109644,3,37.778
1,13120662,3,37.778
1,13128549,3,37.778
1,13132994,3,37.778
1,13136022,3,37.778
1,13141846,3,37.778
1,13285223,3,37.778
1,13286415,3,37.778
1,13287185,3,37.778
1,13290896,3,37.778
1,13304190,3,38.232
1,13319327,3,37.323
1,13354694,3,38.232
1,13415438,3,37.778
1,13415931,3,37.778
1,13426378,3,37.778
1,13465661,3,38.687
1,13497099,3,38.687
1,13512829,3,38.687
1,13564256,3,39.141999999999996
1,13564760,3,39.141999999999996
1,13569350,3,39.596
1,13587658,3,39.596
1,13593924,3,39.596
1,13596321,3,39.596
1,13775589,3,40.504999999999995
1,13780266,3,40.504999999999995
1,13882345,3,40.96
1,13970229,3,41.413999999999994
1,13971857,3,41.413999999999994
1,14009345,3,41.413999999999994
1,14015247,3,41.413999999999994
1,14059758,3,41.413999999999994
1,14120493,3,41.869
1,14156622,3,41.413999999999994
1,14192852,3,41.413999999999994
1,14252002,3,41.869
1,14312566,3,42.323
1,14375081,3,42.323
1,14381665,3,42.323
1,14392237,3,42.323
1,14416357,3,42.323
1,14466091,3,42.778
1,14469764,3,42.323
1,14495336,3,42.778
1,14532641,3,42.778
1,14534406,3,42.778
1,14622153,3,42.778
1,14635327,3,42.778
1,14673889,3,43.232
1,14760831,3,43.687
1,14991377,3,45.062999999999995
1,15034825,3,45.518
1,15038043,3,45.518
1,15066323,3,45.518
1,15082972,3,45.518
1,15221804,3,45.972
1,15260952,3,45.972
1,15274485,3,45.972
1,15290690,3,45.972
1,15317715,3,45.972
1,15349041,3,46.885999999999996
1,15354471,3,46.885999999999996
1,15400483,3,47.339999999999996
1,15406909,3,47.339999999999996
1,15464019,3,47.339999999999996
1,15478178,3,47.339999999999996
1,15478181,3,47.339999999999996
1,15478793,3,47.339999999999996
1,15517875,3,48.253
1,15521207,3,48.253
1,15532428,3,48.253
1,15536611,3,48.253
1,15582006,3,48.253
1,15588531,3,48.253
1,15641541,3,48.253
1,15785067,3,48.253
1,15817699,3,48.253
1,15827067,3,48.253
1,15832479,3,48.253
1,15842622,3,48.253
1,15892535,3,48.253
1,15929437,3,48.253
1,15952746,3,48.253
1,15994611,3,48.253
1,16018409,3,48.253
1,16026329,3,48.253
1,16051273,3,48.253
1,16108919,3,48.708
1,16171693,3,49.620999999999995
1,16199849,3,49.620999999999995
1,16217471,3,49.620999999999995
1,16221410,3,49.620999999999995
1,16256335,3,49.620999999999995
1,16275874,3,49.620999999999995
1,16289476,3,49.620999999999995
1,16290872,3,49.620999999999995
1,16368024,3,49.620999999999995
1,16381700,3,49.620999999999995
1,16382137,3,49.620999999999995
1,16396073,3,50.076
1,16396076,3,49.620999999999995
1,16400901,3,49.620999999999995
1,16432311,3,49.620999999999995
1,16434943,3,49.620999999999995
1,16451021,3,50.076
1,16496174,3,50.076
1,16534840,3,50.53
1,16538463,3,50.53
1,16538552,3,50.53
1,16541113,3,50.53
1,16541557,3,50.53
1,16611858,3,50.985
1,16652346,3,51.439
1,16666105,3,51.439
1,16705179,3,51.894
1,16905956,3,51.894
1,16928721,3,52.349
1,16988482,3,51.894
1,16999085,3,52.349
1,17001272,3,52.349
1,17089814,3,52.349
1,17103256,3,52.803
1,17103469,3,52.349
1,17128573,3,52.349
1,17345922,3,53.716
1,17367074,3,53.716
1,17387285,3,53.716
1,17390838,3,53.716
1,17413122,3,53.716
1,17429457,3,53.716
1,17507458,3,54.625
1,17531026,3,53.716
1,17565098,3,53.716
1,17606089,3,53.716
1,17646231,3,53.716
1,17762746,3,53.716
1,17798328,3,53.716
1,17809363,3,53.716
1,17809980,3,53.716
1,17846831,3,54.171
1,17895952,3,55.08
1,17896668,3,54.625
1,17904175,3,54.625
1,17908770,3,54.625
1,17915157,3,55.08
1,17927234,3,54.625
1,17929996,3,54.625
1,17930231,3,55.08
1,17931227,3,55.08
1,18044024,3,55.992999999999995
1,18068340,3,55.992999999999995
1,18124929,3,55.992999999999995
1,18199626,3,55.992999999999995
1,18212980,3,55.992999999999995
1,18255430,3,55.992999999999995
1,18257682,3,55.992999999999995
1,18261417,3,54.625
1,18268299,3,55.992999999999995
1,18293018,3,55.992999999999995
1,18293443,3,55.992999999999995
1,18369690,3,55.992999999999995
1,18417902,3,55.992999999999995
1,18458172,3,55.992999999999995
1,18519654,3,56.44799999999999
1,18534152,3,56.44799999999999
1,18631132,3,56.44799999999999
1,18662095,3,56.44799999999999
1,18682858,3,56.44799999999999
1,18698108,3,56.44799999999999
1,18700770,3,56.44799999999999
1,18725509,3,56.44799999999999
1,18743175,3,56.44799999999999
1,18754547,3,56.44799999999999
1,18770498,3,56.902
1,18815509,3,56.902
1,18828924,3,56.902
1,18885867,3,57.357
1,18961192,3,56.902
1,18979484,3,57.357
1,19005854,3,57.357
1,19100797,3,57.357
1,19111794,3,57.357
1,19112871,3,57.357
1,19200553,3,57.357
1,19317827,3,57.357
1,19349701,3,57.357
1,19389460,3,57.357
1,19535734,3,58.26599999999999
1,19544369,3,57.81099999999999
1,19560188,3,58.26599999999999
1,19562509,3,58.26599999999999
1,19590281,3,58.26599999999999
1,19593775,3,58.26599999999999
1,19609207,3,58.26599999999999
1,19642757,3,58.26599999999999
1,19687565,3,58.26599999999999
1,19776637,3,58.721000000000004
1,19785552,3,58.721000000000004
1,19809650,3,58.721000000000004
1,19842844,3,59.175
1,19925629,3,59.175
1,19926174,3,59.175
1,20248294,3,59.629999999999995
1,20249123,3,59.629999999999995
1,20257100,3,59.629999999999995
1,20276775,3,59.629999999999995
1,20307014,3,60.084
1,20313391,3,60.084
1,20396232,3,59.629999999999995
1,20398250,3,60.084
1,20427154,3,59.629999999999995
1,20442711,3,60.539
1,20455521,3,60.084
1,20482951,3,60.084
1,20587244,3,60.539
1,20593164,3,60.539
1,20748758,3,61.452
1,20790390,3,61.452
1,20850848,3,61.907
1,20958853,3,62.361000000000004
1,21032520,3,63.274
1,21032523,3,63.274
1,21305774,3,64.651
1,21356814,3,65.564
1,21458875,3,66.018
1,21462470,3,67.849
1,21494332,3,67.395
1,21495922,3,67.395
1,21607604,3,67.849
1,21631442,3,67.849
1,21637883,3,67.849
1,21653508,3,67.849
1,21658640,3,67.849
1,21677039,3,67.849
1,21691947,3,67.849
1,21719527,3,68.304
1,21745017,3,68.304
1,21854765,3,68.758
1,21862272,3,68.758
1,21881271,3,68.758
1,21905620,3,68.758
1,21908809,3,68.758
1,21915556,3,68.758
1,21953466,3,69.672
1,21988589,3,70.581
1,21989798,3,70.126
1,22023266,3,70.126
1,22110452,3,70.126
1,22226265,3,70.126
1,22226268,3,70.126
1,22253023,3,70.126
1,22279912,3,70.581
1,22324864,3,70.581
1,22327366,3,70.581
1,22353630,3,70.581
1,22363815,3,70.581
1,22401877,3,70.581
1,22412574,3,70.581
1,22424748,3,70.581
1,22442661,3,70.581
1,22444246,3,70.581
1,22463515,3,70.581
1,22473175,3,70.581
1,22484311,3,70.581
1,22505604,3,71.035
1,22520646,3,71.035
1,22539842,3,71.035
1,22604924,3,71.949
1,22604927,3,71.949
1,22631582,3,71.949
1,22774339,3,73.325
1,22846830,3,74.693
1,22888747,3,75.14699999999999
1,22889409,3,75.14699999999999
1,22889892,3,75.14699999999999
1,22900278,3,75.14699999999999
1,22955560,3,75.14699999999999
1,22989382,3,75.602
1,23026814,3,76.515
1,23081899,3,77.89099999999999
1,23087581,3,78.8
1,23092233,3,78.8
1,23108212,3,78.8
1,23115684,3,79.255
1,23171495,3,79.255
1,23182024,3,79.255
1,23206607,3,79.709
1,23233173,3,79.709
1,23241147,3,79.709
1,23241498,3,80.164
1,23314999,3,79.709
1,23344411,3,80.618
1,23345642,3,80.618
1,23348484,3,80.618
1,23403020,3,80.618
1,23432235,3,80.618
1,23475167,3,80.618
1,23513451,3,80.618
1,23521282,3,80.618
1,23540336,3,81.52799999999999
1,23612228,3,82.895
1,23752717,3,83.35
1,23808557,3,84.26299999999999
1,23955504,3,86.578
1,24211065,3,97.42399999999999
1,24274262,3,98.337
1,24343138,3,98.337
1,24360437,3,99.714
1,24418794,3,99.714
1,24464613,3,99.714
1,24601633,3,101.09
1,24641707,3,101.544
1,24660177,3,101.999
1,24701196,3,101.544
1,24707582,3,101.999
1,24779167,3,102.454
1,24796454,3,102.454
1,25295432,3,106.137
1,25367490,3,106.137
1,25745812,3,108.452
1,25854692,3,108.452
1,26142987,3,109.828
1,26464508,3,113.481
1,26538661,3,112.105
1,26597364,3,111.196
2,19648,9,0
2,35983,9,0
2,118921,9,0
2,330425,9,0.9089999999999918
2,353046,9,0.45400000000000773
2,372633,9,10.954999999999984
2,442682,9,2.727000000000004
2,445767,9,2.727000000000004
2,456180,9,2.727000000000004
2,471997,9,2.727000000000004
2,527141,9,2.727000000000004
2,560097,9,3.6399999999999864
2,678143,9,5.016999999999996
2,678809,9,5.016999999999996
2,755216,9,6.383999999999986
2,780575,9,5.930000000000007
2,832500,9,6.838999999999999
2,950252,9,8.215000000000003
2,1044247,9,9.123999999999995
2,1060288,9,9.579000000000008
2,1101198,9,9.579000000000008
2,1165092,9,9.579000000000008
2,1384308,9,11.867999999999995
2,1408315,9,13.711999999999989
2,1424378,9,14.625
2,1474820,9,16.901999999999987
2,1498779,9,15.533999999999992
2,1523387,9,15.533999999999992
2,1546043,9,15.989000000000004
2,1577707,9,16.901999999999987
2,1578178,9,16.901999999999987
2,1676760,9,19.216999999999985
2,1695988,9,19.671999999999997
2,1698923,9,19.671999999999997
2,1728065,9,20.126000000000005
2,1734170,9,20.58099999999999
2,1873214,9,26.839
2,1874888,9,26.839
2,1906902,9,28.215000000000003
2,1913060,9,28.215000000000003
2,1965297,9,28.669999999999987
2,2031081,9,31.942000000000007
2,2035936,9,32.85499999999999
2,2181969,9,35.64699999999999
2,2240122,9,37.93600000000001
2,2266651,9,36.56
2,2357153,9,45.382999999999996
2,2399675,9,45.382999999999996
2,2480884,9,45.382999999999996
2,2573103,9,45.837
2,2609968,9,45.382999999999996
2,2721873,9,45.382999999999996
2,3136174,9,45.382999999999996
2,3344258,9,45.382999999999996
2,3575701,9,45.837
2,3685692,9,45.382999999999996
2,4018382,9,45.382999999999996
2,4073837,9,45.382999999999996
2,4110741,9,45.382999999999996
2,4163714,9,45.382999999999996
2,4215550,9,45.382999999999996
2,4221089,9,45.382999999999996
2,4243341,9,45.382999999999996
2,4261985,9,45.837
2,4292367,9,45.382999999999996
2,4292612,9,45.382999999999996
2,4327897,9,45.382999999999996
2,4330631,9,45.837
2,4346700,9,45.382999999999996
2,4346703,9,45.382999999999996
2,4499384,9,45.382999999999996
2,4506761,9,45.382999999999996
2,4509589,9,45.382999999999996
2,4512258,9,45.382999999999996
2,4637726,9,45.382999999999996
2,4664981,9,45.837
2,4693125,9,45.382999999999996
2,4715286,9,45.382999999999996
2,4736425,9,45.382999999999996
2,4808181,9,45.382999999999996
2,4810940,9,45.382999999999996
2,4833664,9,45.382999999999996
2,4840725,9,45.382999999999996
2,4847004,9,45.382999999999996
2,4866753,9,45.382999999999996
2,4882835,9,45.382999999999996
2,4962359,9,45.382999999999996
2,4972810,9,45.382999999999996
2,4973492,9,45.382999999999996
2,4991791,9,45.382999999999996
2,4994497,9,45.382999999999996
2,5006148,9,45.382999999999996
2,5012314,9,45.382999999999996
2,5035688,9,45.382999999999996
2,5082846,9,45.382999999999996
2,5156026,9,45.382999999999996
2,5199571,9,45.382999999999996
2,5289142,9,45.382999999999996
2,5400701,9,45.382999999999996
2,5463364,9,45.382999999999996
2,5499900,9,45.837
2,5507482,9,45.382999999999996
2,5547810,9,45.837
2,5626077,9,45.837
2,5713746,9,47.20099999999999
2,5714972,9,46.292
2,5719170,9,46.292
2,5719825,9,46.745999999999995
2,5751912,9,46.292
2,5751915,9,46.292
2,5819946,9,46.292
2,5849788,9,46.292
2,5909585,9,46.292
2,5918567,9,46.745999999999995
2,6032540,9,46.292
2,6067674,9,46.292
2,6074573,9,46.292
2,6132107,9,46.292
2,6134281,9,46.745999999999995
2,6139753,9,46.292
2,6183325,9,44.006
2,6237403,9,46.745999999999995
2,6276673,9,46.745999999999995
2,6281367,9,46.745999999999995
2,6321776,9,46.745999999999995
2,6384388,9,46.745999999999995
2,6397160,9,47.20099999999999
2,6431835,9,47.20099999999999
2,6438504,9,47.20099999999999
2,6462433,9,47.20099999999999
2,6514610,9,47.20099999999999
2,6517903,9,43.09299999999999
2,6521044,9,47.20099999999999
2,6580828,9,47.20099999999999
2,6609008,9,47.655
2,6609011,9,47.655
2,6618587,9,47.655
2,6634629,9,47.655
2,6671248,9,47.655
2,6734142,9,49.022999999999996
2,6749755,9,49.022999999999996
2,6755841,9,48.11
2,6801077,9,49.022999999999996
2,6803003,9,49.022999999999996
2,6819435,9,49.022999999999996
2,6831772,9,49.477999999999994
2,6865830,9,49.477999999999994
2,6867882,9,49.477999999999994
2,6885332,9,49.477999999999994
2,6885642,9,49.477999999999994
2,6886180,9,49.477999999999994
2,6911580,9,49.477999999999994
2,6971452,9,49.932
2,7103144,9,50.387
2,7106234,9,50.840999999999994
2,7151463,9,50.840999999999994
2,7156697,9,50.840999999999994
2,7193134,9,50.840999999999994
2,7313758,9,51.751000000000005
2,7316504,9,51.29599999999999
2,7342991,9,51.29599999999999
2,7367512,9,52.205
2,7397877,9,52.66
2,7411320,9,52.66
2,7420880,9,52.66
2,7520006,9,53.569
2,7540867,9,53.114000000000004
2,7581848,9,54.482
2,7679165,9,56.32599999999999
2,7695683,9,56.78
2,7759169,9,57.693
2,7794056,9,59.524
2,7800504,9,59.06999999999999
2,7806144,9,59.524
2,7867709,9,59.979
2,7867712,9,59.979
2,7873262,9,59.979
2,7977412,9,61.355000000000004
2,8008422,9,62.268
2,8020079,9,62.268
2,8029949,9,62.268
2,8082972,9,63.17699999999999
2,8101544,9,63.632000000000005
2,8131033,9,63.17699999999999
2,8151425,9,63.632000000000005
2,8174955,9,64.545
2,8199655,9,65
2,8217035,9,65.454
2,8240155,9,66.367
2,8317864,9,66.367
2,8389050,9,67.744
2,8443554,9,67.744
2,8500198,9,68.657
2,8525822,9,68.657
2,8537453,9,68.657
2,8558912,9,68.657
2,8667566,9,70.972
2,8729726,9,70.972
2,8756055,9,71.42699999999999
2,8760333,9,70.972
2,8763150,9,71.42699999999999
2,8789666,9,71.42699999999999
2,8818721,9,71.42699999999999
2,8828912,9,70.972
2,8829373,9,71.42699999999999
2,8834984,9,70.972
2,8879603,9,72.34
2,8937985,9,73.708
2,8980955,9,73.708
2,8987442,9,73.708
2,9003819,9,73.708
2,9040264,9,74.621
2,9089522,9,75.076
2,9108603,9,76.443
2,9116950,9,75.989
2,9385246,9,78.742
2,9442707,9,78.742
2,9534712,9,78.28699999999999
2,9578056,9,78.742
2,9613421,9,78.742
2,9634106,9,79.196
2,9674006,9,78.742
2,9739130,9,78.742
2,9783981,9,79.196
2,9800859,9,79.196
2,9816741,9,79.196
2,9880355,9,79.651
2,9892233,9,79.651
2,9997466,9,81.018
2,9998293,9,81.018
2,9998608,9,80.564
2,10013440,9,81.932
2,10080660,9,82.386
2,10102387,9,83.295
2,10135916,9,83.295
2,10175549,9,82.841
2,10213006,9,83.295
2,10227045,9,83.295
2,10271005,9,83.75
2,10345973,9,84.204
2,10415216,9,85.118
2,10511074,9,85.572
2,10529208,9,85.572
2,10614642,9,86.486
2,10634002,9,86.94
2,10639632,9,86.486
2,10662746,9,86.94
2,10666661,9,86.94
2,10687189,9,86.94
2,10831249,9,87.395
2,10900507,9,87.849
2,10925524,9,87.849
2,11006270,9,88.762
2,11030330,9,88.762
2,11041774,9,88.762
2,11049316,9,88.762
2,11103883,9,89.217
2,11140212,9,89.217
2,11201821,9,90.593
2,11217248,9,91.048
2,11236897,9,91.048
2,11237935,9,91.048
2,11264475,9,91.048
2,11274099,9,91.048
2,11409786,9,92.42399999999999
2,11429190,9,92.42399999999999
2,11437401,9,92.42399999999999
2,11448783,9,92.879
2,11461402,9,92.879
2,11476119,9,92.879
2,11552468,9,92.879
2,11591570,9,92.879
2,11628581,9,92.879
2,11662366,9,92.879
2,11698248,9,92.879
2,11741905,9,92.879
2,11813433,9,92.879
2,11813672,9,92.879
2,11820204,9,92.879
2,11840461,9,93.333
2,11857657,9,93.333
2,11880416,9,93.788
2,11911238,9,94.242
2,11913445,9,94.242
2,11922295,9,94.242
2,11975056,9,94.242
2,12002535,9,95.155
2,12021981,9,95.61
2,12057240,9,95.61
2,12074991,9,95.61
2,12077521,9,95.61
2,12091799,9,95.61
2,12146449,9,95.61
2,12151353,9,96.065
2,12165145,9,96.065
2,12206632,9,96.065
2,12218269,9,96.065
2,12222627,9,96.065
2,12302338,9,96.065
2,12364434,9,96.065
2,12397847,9,96.065
2,12418624,9,96.065
2,12431849,9,97.428
2,12453842,9,95.61
2,12464028,9,96.974
2,12494210,9,96.974
2,12561168,9,96.51899999999999
2,12570109,9,96.51899999999999
2,12578242,9,96.974
2,12578245,9,96.51899999999999
2,12583262,9,96.974
2,12583265,9,96.974
2,12606790,9,96.974
2,12661379,9,96.51899999999999
2,12670157,9,96.51899999999999
2,12747217,9,96.974
2,12778055,9,97.883
2,12795815,9,97.428
2,12809314,9,97.883
2,12810796,9,97.883
2,12840119,9,98.337
2,12901662,9,98.337
2,12913565,9,98.337
2,13100181,9,99.251
2,13138659,9,99.251
2,13206277,9,99.251
2,13225911,9,99.251
2,13287039,9,99.251
2,13325129,9,99.251
2,13369385,9,99.251
2,13481895,9,99.251
2,13499161,9,99.251
2,13571733,9,99.705
2,13677680,9,101.081
2,13729358,9,101.536
2,13780753,9,101.536
2,13794409,9,102.445
2,13850675,9,102.445
2,14040331,9,102.89999999999999
2,14054466,9,102.89999999999999
2,14237423,9,103.809
2,14238671,9,103.354
2,14267881,9,104.722
2,14302895,9,105.635
2,14457187,9,107.011
2,14625224,9,107.925
2,14663433,9,107.925
2,14717142,9,107.925
2,14732911,9,107.925
2,14814239,9,108.379
2,14814242,9,108.379
2,14830616,9,108.379
2,14898467,9,108.834
2,14908993,9,109.288
2,15003291,9,109.743
2,15004682,9,109.743
2,15013387,9,109.743
2,15101977,9,109.743
2,15222030,9,110.197
2,15254362,9,110.197
2,15255930,9,110.197
2,15287630,9,110.652
2,15386709,9,110.652
2,15401633,9,111.107
2,15419271,9,112.01599999999999
2,15421438,9,111.107
2,15504650,9,111.561
2,15533958,9,112.01599999999999
2,15550761,9,112.01599999999999
2,15616221,9,112.47
2,15661305,9,112.925
2,15710349,9,112.925
2,15756716,9,112.925
2,15766568,9,113.834
2,15876390,9,113.37899999999999
2,15913431,9,113.37899999999999
2,15939277,9,113.37899999999999
2,16093749,9,114.288
2,16191843,9,115.202
2,16205679,9,115.202
2,16355288,9,115.656
2,16381611,9,115.656
2,16389531,9,115.656
2,16457426,9,115.656
2,16478576,9,115.656
2,16531394,9,116.11099999999999
2,16603391,9,116.11099999999999
2,16611938,9,116.11099999999999
2,16627341,9,116.565
2,16656256,9,116.565
2,16659554,9,116.565
2,16661203,9,116.565
2,16662000,9,116.565
2,16662003,9,116.565
2,16673095,9,116.565
2,16702473,9,117.47399999999999
2,16731596,9,117.02
2,16829085,9,118.388
2,16838958,9,118.388
2,16894545,9,118.842
2,17032344,9,119.751
2,17039630,9,119.297
2,17043848,9,119.751
2,17076663,9,119.751
2,17081169,9,119.751
2,17081615,9,119.751
2,17082637,9,119.751
2,17128078,9,119.751
2,17190713,9,120.20599999999999
2,17209848,9,120.20599999999999
2,17246581,9,120.20599999999999
2,17316108,9,121.574
2,17316370,9,121.574
2,17370215,9,122.02799999999999
2,17403193,9,121.574
2,17422188,9,121.574
2,17501266,9,121.574
2,17504758,9,121.574
2,17557526,9,121.574
2,17607335,9,121.574
2,17608149,9,121.574
2,17608201,9,121.574
2,17685748,9,121.574
2,17686872,9,121.119
2,17717466,9,122.02799999999999
2,17748023,9,122.02799999999999
2,17749241,9,122.02799999999999
2,17761193,9,122.941
2,17784578,9,123.396
