chr,phys,medchr,pos
1,21862272,3,8.998
1,21915556,3,8.998
1,21988589,3,8.998
1,22012618,3,8.998
1,22155606,3,8.998
1,22226265,3,8.998
1,22226268,3,8.998
1,22284656,3,8.998
1,22294316,3,8.998
1,22322492,3,8.998
1,22353630,3,8.998
1,22367120,3,8.998
1,22401877,3,8.998
1,22442661,3,8.998
1,22444246,3,8.998
1,22462598,3,8.998
1,22463515,3,8.998
1,22484311,3,8.998
1,22528825,3,8.998
1,22574010,3,8.998
1,22579624,3,8.998
1,22618725,3,8.998
1,22650622,3,8.998
1,22747299,3,9.728
1,22774339,3,8.998
1,22814678,3,8.998
1,22883577,3,8.998
1,22886560,3,8.998
1,22888747,3,8.998
1,22889409,3,8.998
1,22988563,3,8.998
1,23012881,3,8.998
1,23062221,3,8.998
1,23079538,3,8.998
1,23080713,3,8.998
1,23087581,3,8.998
1,23087613,3,8.998
1,23091102,3,8.998
1,23092233,3,8.998
1,23171495,3,8.998
1,23182024,3,8.998
1,23197249,3,8.998
1,23214095,3,8.998
1,23221394,3,8.998
1,23233173,3,8.998
1,23241147,3,8.998
1,23296246,3,8.998
1,23305222,3,8.998
1,23321913,3,8.998
1,23344411,3,9.728
1,23344414,3,9.728
1,23348484,3,9.728
1,23372469,3,9.728
1,23392796,3,9.728
1,23420303,3,9.728
1,23432235,3,9.728
1,23475167,3,9.728
1,23485510,3,9.728
1,23523236,3,6.079
1,23653095,3,9.728
1,23752714,3,9.728
1,23752717,3,9.728
1,23758146,3,9.728
1,23794107,3,9.728
1,23801224,3,9.728
1,23821097,3,9.728
1,23887615,3,9.728
1,23955504,3,9.728
1,24139800,3,9.728
1,24157247,3,9.728
1,24172395,3,9.728
1,24268934,3,14.119
1,24274259,3,12.648
1,24278109,3,12.648
1,24456352,3,15.579
1,24464613,3,14.849
1,24701196,3,15.579
1,24709459,3,15.579
1,24718691,3,15.579
1,24796454,3,17.049
1,24866268,3,19.272
1,24883617,3,20.002
1,25084860,3,24.448
1,25219914,3,24.448
1,25391403,3,25.918
1,25395464,3,25.918
1,25722917,3,28.904
1,25855696,3,36.427
1,25909701,3,38.649
1,25944002,3,39.379
1,26142987,3,41.602
1,26478862,3,56.571
2,50115,9,29.147
2,54656,9,29.147
2,104862,9,29.147
2,117657,9,29.147
2,125924,9,29.147
2,258175,9,29.877
2,294754,9,29.877
2,296577,9,29.877
2,325260,9,29.877
2,332503,9,29.877
2,372633,9,31.337
2,442682,9,31.337
2,445767,9,31.337
2,460541,9,31.337
2,500532,9,31.337
2,527141,9,31.337
2,544504,9,31.337
2,552576,9,31.337
2,593741,9,31.337
2,598250,9,31.337
2,667629,9,31.337
2,678143,9,31.337
2,678809,9,31.337
2,699865,9,31.337
2,728230,9,31.337
2,755216,9,31.337
2,779144,9,31.337
2,807072,9,31.337
2,864281,9,31.337
2,988197,9,31.337
2,1012460,9,31.337
2,1012463,9,31.337
2,1044247,9,31.337
2,1056926,9,31.337
2,1060288,9,31.337
2,1060822,9,31.337
2,1066337,9,31.337
2,1070255,9,31.337
2,1101198,9,31.337
2,1143271,9,31.337
2,1154030,9,31.337
2,1161681,9,31.337
2,1165092,9,31.337
2,1215854,9,31.337
2,1241041,9,31.337
2,1312498,9,31.337
2,1365596,9,31.337
2,1445887,9,31.337
2,1523387,9,31.337
2,1546043,9,31.337
2,1577707,9,31.337
2,1602154,9,31.337
2,1676760,9,31.337
2,1692776,9,31.337
2,1695988,9,29.877
2,1698923,9,31.337
2,1709000,9,31.337
2,1753972,9,32.067
2,1814355,9,31.337
2,1835363,9,31.337
2,1847539,9,31.337
2,1874888,9,31.337
2,2109853,9,31.337
2,2357153,9,32.067
2,2399675,9,31.337
2,2414704,9,31.337
2,2480629,9,31.337
2,2588977,9,31.337
2,2721873,9,31.337
2,2854917,9,31.337
2,2907343,9,31.337
2,3028852,9,31.337
2,3536208,9,31.337
2,3575701,9,31.337
2,3621570,9,32.067
2,3777055,9,31.337
2,4018382,9,31.337
2,4096600,9,31.337
2,4215550,9,31.337
2,4218653,9,31.337
2,4221089,9,32.067
2,4243341,9,31.337
2,4261988,9,31.337
2,4330631,9,31.337
2,4378709,9,31.337
2,4465393,9,31.337
2,4614419,9,31.337
2,4637726,9,32.067
2,4713746,9,31.337
2,4737183,9,31.337
2,4752744,9,31.337
2,4835187,9,31.337
2,4840725,9,31.337
2,4848048,9,31.337
2,4849897,9,31.337
2,4867466,9,31.337
2,4872745,9,31.337
2,4873419,9,32.067
2,4879659,9,31.337
2,4882835,9,31.337
2,4883195,9,31.337
2,4890895,9,31.337
2,4935780,9,31.337
2,4944725,9,31.337
2,4972810,9,31.337
2,5006148,9,31.337
2,5007010,9,32.067
2,5012314,9,31.337
2,5035688,9,31.337
2,5109294,9,31.337
2,5112268,9,31.337
2,5116347,9,31.337
2,5121756,9,32.067
2,5156026,9,31.337
2,5169343,9,31.337
2,5184739,9,31.337
2,5215675,9,31.337
2,5248465,9,31.337
2,5310924,9,31.337
2,5325612,9,31.337
2,5335218,9,31.337
2,5352286,9,31.337
2,5359992,9,31.337
2,5361223,9,32.067
2,5367714,9,31.337
2,5385906,9,31.337
2,5400701,9,31.337
2,5420677,9,32.067
2,5428076,9,31.337
2,5498865,9,31.337
2,5507482,9,31.337
2,5541902,9,31.337
2,5550146,9,31.337
2,5555997,9,31.337
2,5594980,9,31.337
2,5596905,9,31.337
2,5626077,9,31.337
2,5638222,9,31.337
2,5659016,9,31.337
2,5680710,9,32.067
2,5713746,9,31.337
2,5714972,9,31.337
2,5719170,9,31.337
2,5719825,9,31.337
2,5727003,9,31.337
2,5739974,9,31.337
2,5748637,9,31.337
2,5751912,9,31.337
2,5751915,9,30.607
2,5849788,9,32.067
2,5859017,9,31.337
2,5868775,9,31.337
2,5909585,9,31.337
2,5918567,9,31.337
2,5995411,9,31.337
2,6031644,9,32.067
2,6032540,9,31.337
2,6100943,9,31.337
2,6104803,9,31.337
2,6132107,9,31.337
2,6139750,9,31.337
2,6141674,9,31.337
2,6281367,9,31.337
2,6293474,9,31.337
2,6306531,9,31.337
2,6321776,9,31.337
2,6340096,9,31.337
2,6376089,9,31.337
2,6388999,9,31.337
2,6396167,9,31.337
2,6397160,9,31.337
2,6413466,9,31.337
2,6422335,9,31.337
2,6438504,9,31.337
2,6462433,9,31.337
2,6472281,9,31.337
2,6488148,9,31.337
2,6525318,9,32.067
2,6550848,9,32.067
2,6585483,9,31.337
2,6594406,9,31.337
2,6609008,9,31.337
2,6614661,9,31.337
2,6618968,9,31.337
2,6629305,9,32.067
2,6629496,9,31.337
2,6667600,9,31.337
2,6671248,9,32.067
2,6701535,9,31.337
2,6728423,9,31.337
2,6733769,9,30.607
2,6734142,9,31.337
2,6735884,9,31.337
2,6746004,9,31.337
2,6749755,9,31.337
2,6755841,9,31.337
2,6795606,9,31.337
2,6796726,9,31.337
2,6801077,9,32.067
2,6815059,9,31.337
2,6819435,9,31.337
2,6865830,9,32.067
2,6885332,9,31.337
2,6910590,9,31.337
2,6925109,9,31.337
2,6995719,9,31.337
2,7030492,9,31.337
2,7118401,9,31.337
2,7131070,9,31.337
2,7313758,9,31.337
2,7316504,9,31.337
2,7342991,9,31.337
2,7343501,9,32.067
2,7420880,9,31.337
2,7433144,9,31.337
2,7464697,9,31.337
2,7489229,9,31.337
2,7519732,9,31.337
2,7538139,9,31.337
2,7539191,9,31.337
2,7540864,9,31.337
2,7540867,9,31.337
2,7557592,9,31.337
2,7669021,9,31.337
2,7707418,9,31.337
2,7713491,9,31.337
2,7800504,9,31.337
2,7806144,9,31.337
2,7867712,9,31.337
2,7872522,9,31.337
2,7881383,9,31.337
2,7904988,9,31.337
2,7907697,9,31.337
2,7910338,9,31.337
2,7913856,9,31.337
2,7964510,9,32.067
2,7977412,9,31.337
2,7977792,9,31.337
2,8019276,9,32.067
2,8033802,9,29.877
2,8114899,9,31.337
2,8151425,9,31.337
2,8169373,9,31.337
2,8174955,9,31.337
2,8174958,9,31.337
2,8175722,9,31.337
2,8219798,9,31.337
2,8439345,9,31.337
2,8478440,9,30.607
2,8542077,9,31.337
2,8546291,9,31.337
2,8558912,9,31.337
2,8708089,9,32.067
2,8721098,9,31.337
2,8730153,9,31.337
2,8735682,9,31.337
2,8757235,9,31.337
2,8760333,9,31.337
2,8760336,9,32.067
2,8763150,9,31.337
2,8789663,9,31.337
2,8811070,9,31.337
2,8818721,9,31.337
2,8822924,9,32.067
2,8837724,9,31.337
2,8837727,9,31.337
2,8851910,9,31.337
2,8889847,9,31.337
2,8937985,9,30.607
2,8973493,9,31.337
2,8980955,9,31.337
2,9039706,9,32.067
2,9108603,9,31.337
2,9116950,9,32.067
2,9142688,9,31.337
2,9143021,9,31.337
2,9317489,9,31.337
2,9373902,9,31.337
2,9385246,9,32.067
2,9392254,9,31.337
2,9428118,9,31.337
2,9551974,9,31.337
2,9569887,9,31.337
2,9613421,9,31.337
2,9616168,9,31.337
2,9625375,9,31.337
2,9663058,9,30.607
2,9800859,9,31.337
2,9849276,9,31.337
2,9849582,9,31.337
2,10073653,9,31.337
2,10073935,9,31.337
2,10111219,9,31.337
2,10175549,9,32.067
2,10227045,9,31.337
2,10244583,9,31.337
2,10337646,9,32.067
2,10345973,9,31.337
2,10361711,9,31.337
2,10511074,9,32.067
2,10634005,9,31.337
2,10639632,9,31.337
2,10659507,9,31.337
2,10662746,9,31.337
2,10666661,9,31.337
2,10672076,9,31.337
2,10823032,9,31.337
2,11006270,9,31.337
2,11041774,9,31.337
2,11103883,9,31.337
2,11223374,9,31.337
2,11264475,9,31.337
2,11274099,9,31.337
2,11334587,9,31.337
2,11382679,9,31.337
2,11398536,9,32.067
2,11402106,9,31.337
2,11402305,9,31.337
2,11476116,9,31.337
2,11526078,9,31.337
2,11542318,9,31.337
2,11548694,9,31.337
2,11589678,9,31.337
2,11597361,9,31.337
2,11624485,9,31.337
2,11625181,9,31.337
2,11636132,9,31.337
2,11641139,9,0
2,11662325,9,31.337
2,11662366,9,31.337
2,11668971,9,31.337
2,11669933,9,31.337
2,11672827,9,31.337
2,11679600,9,31.337
2,11679603,9,31.337
2,11752328,9,31.337
2,11752653,9,31.337
2,11778081,9,31.337
2,11803164,9,31.337
2,11813672,9,31.337
2,11852439,9,31.337
2,11853030,9,31.337
2,11857654,9,31.337
2,11857932,9,31.337
2,11880416,9,31.337
2,11930154,9,31.337
2,11939244,9,31.337
2,12002535,9,32.067
2,12057240,9,31.337
2,12074991,9,31.337
2,12078445,9,31.337
2,12081719,9,31.337
2,12124603,9,31.337
2,12150833,9,31.337
2,12151353,9,31.337
2,12165145,9,31.337
2,12181246,9,31.337
2,12206632,9,31.337
2,12211534,9,31.337
2,12211727,9,32.067
2,12218269,9,31.337
2,12222627,9,31.337
2,12273755,9,31.337
2,12288164,9,31.337
2,12291211,9,31.337
2,12302338,9,31.337
2,12303237,9,31.337
2,12303240,9,31.337
2,12323934,9,31.337
2,12328854,9,31.337
2,12344443,9,31.337
2,12364434,9,31.337
2,12431849,9,31.337
2,12458346,9,31.337
2,12494210,9,31.337
2,12552979,9,31.337
2,12583265,9,31.337
2,12589751,9,31.337
2,12605412,9,31.337
2,12606790,9,31.337
2,12612433,9,31.337
2,12623396,9,31.337
2,12661379,9,31.337
2,12688769,9,31.337
2,12697164,9,31.337
2,12706054,9,31.337
2,12731606,9,31.337
2,12743116,9,32.067
2,12757543,9,31.337
2,12759459,9,31.337
2,12789655,9,31.337
2,12840119,9,32.067
2,12853475,9,31.337
2,12959043,9,32.067
2,13010414,9,31.337
2,13021780,9,32.067
2,13068435,9,31.337
2,13095396,9,31.337
2,13100181,9,31.337
2,13287039,9,31.337
2,13359390,9,31.337
2,13361084,9,32.067
2,13369385,9,31.337
2,13406737,9,32.797
2,13421817,9,31.337
2,13471268,9,31.337
2,13571733,9,31.337
2,13692589,9,31.337
2,13833898,9,31.337
2,14127752,9,31.337
2,14199565,9,31.337
2,14298226,9,31.337
2,14410564,9,31.337
2,14580501,9,31.337
2,14662017,9,31.337
2,14663433,9,31.337
2,14727172,9,31.337
2,14747632,9,31.337
2,14801275,9,31.337
2,14814239,9,31.337
2,14848417,9,31.337
2,14893724,9,31.337
2,14908993,9,31.337
2,14916913,9,31.337
2,15004682,9,31.337
2,15013387,9,31.337
2,15083790,9,31.337
2,15101977,9,31.337
2,15244959,9,31.337
2,15255930,9,31.337
2,15349198,9,31.337
2,15354078,9,32.067
2,15386709,9,32.067
2,15401633,9,31.337
2,15487772,9,29.877
2,15501461,9,32.067
2,15550761,9,31.337
2,15640147,9,31.337
2,15766568,9,31.337
2,15791909,9,32.067
2,15835579,9,31.337
2,15836256,9,31.337
2,15870362,9,31.337
2,15874853,9,31.337
2,15884007,9,31.337
2,15913431,9,31.337
2,15943817,9,31.337
2,16044191,9,31.337
2,16130187,9,31.337
2,16191843,9,31.337
2,16205679,9,32.067
2,16265779,9,31.337
2,16323656,9,31.337
2,16485259,9,31.337
2,16545581,9,31.337
2,16588104,9,31.337
2,16603391,9,31.337
2,16617704,9,31.337
2,16627341,9,31.337
2,16661203,9,31.337
2,16662969,9,32.067
2,16668099,9,31.337
2,16702473,9,30.607
2,16829085,9,31.337
2,16847375,9,31.337
2,16898460,9,31.337
2,16944238,9,31.337
2,16967310,9,30.607
2,17082634,9,31.337
2,17153665,9,31.337
2,17178607,9,31.337
2,17178610,9,31.337
2,17209848,9,32.067
2,17316108,9,31.337
2,17316370,9,31.337
2,17326907,9,31.337
2,17342752,9,31.337
2,17370212,9,31.337
2,17370215,9,31.337
2,17387230,9,31.337
2,17409297,9,31.337
2,17427046,9,32.067
2,17462756,9,31.337
2,17593469,9,31.337
2,17608149,9,31.337
2,17608201,9,31.337
2,17622357,9,31.337
2,17636122,9,31.337
2,17674060,9,31.337
2,17721770,9,31.337
2,17761193,9,31.337
2,17785586,9,31.337
2,17827955,9,30.607
2,17828786,9,31.337
2,17834132,9,31.337
2,17852313,9,31.337
2,17860343,9,31.337
2,17874302,9,31.337
2,17890796,9,31.337
2,17960050,9,31.337
2,18049779,9,31.337
2,18065117,9,31.337
2,18139148,9,31.337
2,18164439,9,31.337
2,18231177,9,31.337
2,18232561,9,32.067
2,18249494,9,31.337
2,18267534,9,31.337
2,18287051,9,31.337
2,18303373,9,31.337
2,18324306,9,31.337
2,18331746,9,31.337
2,18357054,9,31.337
2,18441090,9,31.337
2,18475384,9,31.337
2,18490379,9,31.337
2,18500318,9,31.337
2,18537096,9,31.337
2,18581107,9,31.337
2,18584450,9,31.337
2,18766105,9,31.337
2,19004379,9,31.337
2,19018707,9,31.337
2,19028788,9,31.337
2,19050134,9,32.067
2,19071830,9,31.337
2,19136794,9,31.337
2,19204585,9,31.337
2,19224272,9,31.337
2,19301770,9,31.337
2,19313414,9,31.337
2,19396830,9,31.337
2,19473955,9,31.337
2,19512505,9,32.067
2,19619670,9,31.337
2,19633555,9,31.337
2,19712165,9,31.337
2,19824285,9,31.337
2,19853272,9,31.337
2,19975426,9,31.337
2,20012652,9,31.337
2,20038267,9,31.337
2,20107287,9,31.337
2,20151703,9,31.337
2,20152953,9,31.337
2,20155742,9,31.337
