chr,phys,medchr,pos
1,5278590,3,50.153000000000006
1,5362065,3,50.153000000000006
1,5422291,3,50.153000000000006
1,5511665,3,50.153000000000006
1,5581747,3,50.153000000000006
1,5779814,3,50.882999999999996
1,5837363,3,50.882999999999996
1,5889766,3,51.613
1,6087222,3,51.613
1,6245209,3,53.084
1,6513427,3,55.274
1,6577371,3,53.81400000000001
1,6589047,3,56.004000000000005
1,6596653,3,56.733999999999995
1,6611155,3,56.733999999999995
1,6624534,3,56.004000000000005
1,6757713,3,56.004000000000005
1,6825895,3,56.733999999999995
1,6956964,3,56.733999999999995
1,6978966,3,58.20400000000001
1,6997134,3,58.20400000000001
1,6997393,3,58.20400000000001
1,7034978,3,58.934
1,7082861,3,58.934
1,7096861,3,58.934
1,7098934,3,58.934
1,7104464,3,58.934
1,7204179,3,58.934
1,7224505,3,59.664
1,7242453,3,59.664
1,7242759,3,59.664
1,7281109,3,59.664
1,7290962,3,59.664
1,7304533,3,59.664
1,7412706,3,60.394000000000005
1,7420720,3,60.394000000000005
1,7427032,3,60.394000000000005
1,7433845,3,60.394000000000005
1,7440948,3,61.123999999999995
1,7444511,3,60.394000000000005
1,7454090,3,60.394000000000005
1,7521446,3,60.394000000000005
1,7537941,3,61.123999999999995
1,7600812,3,60.394000000000005
1,7625336,3,60.394000000000005
1,7666615,3,60.394000000000005
1,7693494,3,60.394000000000005
1,7699929,3,60.394000000000005
1,7790028,3,60.394000000000005
1,7827109,3,61.854
1,7827112,3,61.854
1,7858055,3,61.854
1,7874251,3,61.854
1,7882691,3,61.854
1,7888963,3,61.854
1,7896046,3,61.854
1,7924363,3,61.123999999999995
1,7927773,3,61.854
1,7945198,3,61.854
1,7965506,3,61.854
1,8011914,3,61.854
1,8145700,3,61.854
1,8147908,3,61.854
1,8209964,3,62.584
1,8345189,3,63.31400000000001
1,8357974,3,63.31400000000001
1,8375561,3,63.31400000000001
1,8377840,3,63.31400000000001
1,8402642,3,63.31400000000001
1,8447287,3,64.784
1,8538349,3,65.514
1,8599673,3,65.514
1,8622195,3,65.514
1,8735275,3,66.974
1,8743195,3,66.974
1,8745362,3,66.974
1,8770559,3,66.974
1,8895757,3,66.974
1,8929995,3,67.70400000000001
1,8942017,3,66.974
1,8951080,3,66.974
1,8992771,3,67.70400000000001
1,9023280,3,67.70400000000001
1,9031677,3,67.70400000000001
1,9042464,3,67.70400000000001
1,9053266,3,67.70400000000001
1,9170269,3,68.434
1,9188014,3,68.434
1,9500946,3,69.164
1,9511859,3,69.164
1,9544141,3,69.894
1,9590140,3,69.164
1,9690641,3,70.624
1,9730397,3,70.624
1,9761192,3,71.354
1,9788600,3,71.354
1,9834219,3,72.084
1,10077421,3,73.544
1,10088902,3,72.81400000000001
1,10104352,3,74.274
1,10137861,3,74.274
1,10197980,3,74.274
1,10337206,3,75.004
1,10378646,3,75.734
1,10483400,3,77.923
1,10540598,3,76.464
1,10547977,3,77.193
1,10550853,3,77.193
1,10726203,3,77.193
1,10839538,3,77.923
1,11000229,3,77.923
1,11047811,3,78.653
1,11070269,3,78.653
1,11077361,3,80.113
1,11096482,3,79.383
1,11117576,3,79.383
1,11157528,3,79.383
1,11302003,3,82.336
1,11302006,3,82.336
1,11378636,3,83.066
1,11387476,3,83.066
1,11435771,3,83.066
1,11483344,3,83.066
1,11484296,3,83.066
1,11487819,3,83.066
1,11495912,3,83.066
1,11543932,3,83.066
1,11551928,3,83.066
1,11572348,3,83.066
1,11578564,3,83.066
1,11616340,3,83.066
1,11618078,3,83.066
1,11652042,3,84.536
1,11714204,3,85.996
1,11735034,3,85.996
1,11744806,3,85.996
1,11748028,3,85.996
1,11771186,3,86.726
1,11772430,3,86.726
1,12047921,3,90.487
1,12047924,3,90.487
1,12082052,3,90.487
1,12443726,3,92.71000000000001
1,12487345,3,93.44
1,12532582,3,93.44
1,12534328,3,93.44
1,12592554,3,93.44
1,12630719,3,93.44
1,12683910,3,94.17
1,12684482,3,94.17
1,12705991,3,93.44
1,12725169,3,94.17
1,12979675,3,94.9
1,13070310,3,94.9
1,13093175,3,94.9
1,13099167,3,94.9
1,13109644,3,94.9
1,13128255,3,94.9
1,13128549,3,94.9
1,13136022,3,94.9
1,13141846,3,94.9
1,13285223,3,94.9
1,13286415,3,94.9
1,13290896,3,94.9
1,13319327,3,94.9
1,13354694,3,94.9
1,13370335,3,95.63
1,13384487,3,95.63
1,13402254,3,95.63
1,13415438,3,95.63
1,13426378,3,96.36
1,13456141,3,97.09
1,13468976,3,97.09
1,13497099,3,96.36
1,13512829,3,97.09
1,13513994,3,97.09
1,13569350,3,97.09
1,13587658,3,97.09
1,13596321,3,97.09
1,13614284,3,97.09
1,13665301,3,97.09
1,13757647,3,98.56
1,13780266,3,98.56
1,13882345,3,98.56
1,13970229,3,99.29
1,14015247,3,99.29
1,14120493,3,99.29
1,14156622,3,99.29
1,14192852,3,99.29
1,14296169,3,100.75
1,14375081,3,99.29
1,14381665,3,99.29
1,14392237,3,100.02
1,14416357,3,100.02
1,14438749,3,100.02
1,14466091,3,100.02
1,14467413,3,100.02
1,14495336,3,100.02
1,14524396,3,100.02
1,14532641,3,100.02
1,14702145,3,100.02
1,15034825,3,100.75
1,15038043,3,101.48
1,15077769,3,101.48
1,15221804,3,102.95100000000001
1,15260952,3,102.95100000000001
1,15317715,3,102.95100000000001
1,15464019,3,103.681
1,15478178,3,103.681
1,15478181,3,103.681
1,15478793,3,103.681
1,15517875,3,103.681
1,15536611,3,103.681
1,15539823,3,103.681
1,15553823,3,103.681
1,15582006,3,103.681
1,15588531,3,103.681
1,15614742,3,103.681
1,15817699,3,103.681
1,15842622,3,103.681
1,15873966,3,104.411
1,15929047,3,103.681
1,15929437,3,103.681
1,15937330,3,103.681
1,15948395,3,103.681
1,15952746,3,103.681
1,15994611,3,103.681
1,16018409,3,103.681
1,16047748,3,103.681
1,16051273,3,103.681
1,16199849,3,104.411
1,16211874,3,104.411
1,16217084,3,104.411
1,16217471,3,103.681
1,16221410,3,105.141
1,16275874,3,104.411
1,16276771,3,104.411
1,16281100,3,102.95100000000001
1,16318955,3,104.411
1,16381700,3,104.411
1,16382134,3,105.141
1,16382137,3,104.411
1,16400901,3,103.681
1,16419962,3,104.411
1,16432311,3,105.141
1,16451021,3,105.871
1,16466559,3,105.871
1,16516177,3,106.601
1,16534840,3,105.871
1,16537905,3,105.871
1,16538463,3,106.601
1,16538552,3,105.871
1,16541557,3,106.601
1,16550966,3,106.601
1,16611858,3,106.601
1,16652346,3,106.601
1,16705179,3,107.33
1,16769184,3,107.33
1,16810132,3,107.33
1,16905956,3,107.33
1,16921923,3,107.33
1,16928721,3,108.06
1,16988482,3,109.52
1,16999085,3,108.79
1,17072258,3,108.79
1,17104372,3,109.52
1,17217114,3,112.506
1,17313653,3,112.506
1,17371899,3,112.506
1,17413122,3,112.506
1,17419681,3,112.506
1,17490421,3,112.506
1,17507458,3,112.506
1,17510503,3,112.506
1,17518387,3,112.506
1,17531026,3,112.506
1,17542936,3,112.506
1,17558709,3,112.506
1,17565098,3,112.506
1,17572841,3,112.506
1,17646231,3,113.236
1,17798328,3,114.696
1,17809363,3,114.696
1,17809980,3,114.696
1,17846831,3,113.96600000000001
1,17915157,3,114.696
1,17929996,3,114.696
1,17931227,3,114.696
1,18013456,3,114.696
1,18120860,3,114.696
1,18124929,3,114.696
1,18199626,3,114.696
1,18247816,3,115.426
1,18255430,3,115.426
1,18257682,3,115.426
1,18261417,3,115.426
1,18266734,3,115.426
1,18279959,3,115.426
1,18293018,3,115.426
1,18293443,3,115.426
1,18295930,3,115.426
1,18334151,3,115.426
1,18417902,3,115.426
1,18458172,3,115.426
1,18558220,3,116.89699999999999
1,18631132,3,118.357
1,18662095,3,117.62700000000001
1,18682858,3,119.087
1,18725509,3,118.357
1,18743175,3,118.357
1,18754547,3,118.357
1,18765903,3,118.357
1,18770498,3,118.357
1,18792110,3,118.357
1,18828924,3,118.357
1,18912053,3,119.087
1,18927173,3,118.357
1,18952672,3,119.087
1,18961192,3,119.816
1,19005854,3,119.816
1,19067723,3,120.54599999999999
1,19088233,3,119.816
1,19096754,3,120.54599999999999
1,19108895,3,120.54599999999999
1,19112871,3,120.54599999999999
1,19126571,3,121.27600000000001
1,19309646,3,121.27600000000001
1,19317827,3,121.27600000000001
1,19365337,3,121.27600000000001
1,19368189,3,121.27600000000001
1,19389460,3,121.27600000000001
1,19544369,3,122.736
1,19549728,3,122.006
1,19568550,3,122.006
1,19609207,3,122.006
1,19622018,3,122.006
1,19642757,3,122.736
1,19687565,3,122.736
1,19761673,3,122.736
1,19776637,3,122.736
1,19854670,3,122.736
1,19925629,3,122.736
1,19926174,3,122.736
1,20040329,3,122.736
1,20221487,3,124.207
1,20231588,3,124.207
1,20248294,3,124.207
1,20249123,3,124.207
1,20273725,3,124.207
1,20276775,3,124.207
1,20307017,3,124.207
1,20371643,3,124.207
1,20394040,3,124.207
1,20394350,3,124.207
1,20396232,3,124.207
1,20398250,3,124.207
1,20426637,3,126.39699999999999
1,20427154,3,124.207
1,20455521,3,124.207
1,20463761,3,124.207
1,20482951,3,125.667
1,20587244,3,124.937
1,20593164,3,124.937
1,20678082,3,124.937
1,20691691,3,124.937
1,20701949,3,124.937
1,20748258,3,124.937
1,20748758,3,124.937
1,20765822,3,124.937
1,20790390,3,124.207
1,20827065,3,124.207
1,20850848,3,124.937
1,20870430,3,124.937
1,20940861,3,124.937
1,20958853,3,124.937
1,21032520,3,124.937
1,21038720,3,124.937
1,21356814,3,124.937
1,21413270,3,125.667
1,21469977,3,126.39699999999999
1,21494332,3,126.39699999999999
1,21495922,3,126.39699999999999
1,21516534,3,126.39699999999999
1,21576880,3,126.39699999999999
1,21607604,3,127.857
1,21653508,3,127.857
1,21691947,3,127.857
1,21708405,3,127.857
1,21751525,3,127.857
1,21803650,3,127.857
1,21854765,3,128.58700000000002
1,21866002,3,127.12700000000001
1,21881271,3,127.857
1,21905620,3,127.857
1,21908809,3,127.857
1,21989798,3,127.857
1,21994708,3,127.857
1,22023266,3,127.857
1,22156252,3,127.857
1,22184462,3,127.857
1,22226265,3,127.857
1,22253023,3,127.857
1,22279912,3,127.857
1,22286364,3,130.057
1,22324864,3,127.857
1,22353630,3,127.857
1,22363815,3,127.857
1,22367120,3,127.857
1,22368908,3,127.857
1,22401877,3,128.58700000000002
1,22424748,3,128.58700000000002
1,22442661,3,128.58700000000002
1,22473175,3,128.58700000000002
1,22484311,3,128.58700000000002
1,22505604,3,128.58700000000002
1,22517904,3,128.58700000000002
1,22592853,3,130.787
1,22604924,3,130.787
1,22631582,3,130.787
1,22639895,3,130.057
1,22741357,3,134.50300000000001
1,22774339,3,133.773
1,22817442,3,134.50300000000001
1,22846833,3,134.50300000000001
1,22883577,3,134.50300000000001
1,22889409,3,134.50300000000001
1,22891051,3,134.50300000000001
1,22900278,3,134.50300000000001
1,22955560,3,136.726
1,23012881,3,136.726
1,23087581,3,138.196
1,23108212,3,138.92600000000002
1,23115684,3,138.92600000000002
1,23171495,3,139.656
1,23182024,3,139.656
1,23233173,3,140.386
1,23241147,3,140.386
1,23241498,3,140.386
1,23341705,3,141.116
1,23344411,3,141.116
1,23345642,3,141.116
1,23348484,3,141.116
1,23367362,3,141.116
1,23403020,3,141.116
1,23432235,3,141.116
1,23475167,3,141.116
1,23513451,3,141.846
1,23521282,3,141.846
1,23540336,3,141.846
1,23549015,3,141.846
1,23612228,3,141.846
1,23612231,3,142.576
1,23752717,3,142.576
1,23758146,3,141.846
1,23955504,3,146.337
1,24017196,3,146.337
1,24300980,3,156.99
1,24360437,3,156.99
1,24418794,3,156.99
1,24701196,3,162.166
1,24740051,3,161.436
1,24779167,3,162.166
1,24796454,3,160.706
1,25266316,3,163.626
1,25295432,3,163.626
1,25372989,3,165.096
1,25391403,3,165.096
1,25745812,3,168.082
1,26142987,3,171.843
1,26200781,3,171.843
1,26464508,3,177.03
2,17540,9,0
2,35983,9,0
2,53711,9,0
2,275999,9,0
2,316309,9,0.7299999999999898
2,325263,9,0.7299999999999898
2,330425,9,0.7299999999999898
2,442682,9,1.460000000000008
2,456180,9,1.460000000000008
2,527141,9,1.460000000000008
2,552576,9,2.1899999999999977
2,608573,9,2.9199999999999875
2,678143,9,3.6500000000000057
2,678809,9,5.121000000000009
2,755216,9,6.591000000000008
2,780575,9,6.591000000000008
2,794730,9,6.591000000000008
2,826724,9,7.320999999999998
2,832500,9,7.320999999999998
2,979933,9,11.081999999999994
2,1044247,9,12.552999999999997
2,1060288,9,13.282999999999987
2,1384308,9,17.70599999999999
2,1408315,9,18.436000000000007
2,1408318,9,18.436000000000007
2,1474820,9,19.165999999999997
2,1498779,9,19.895999999999987
2,1676760,9,20.626000000000005
2,1695988,9,20.626000000000005
2,1728065,9,21.355999999999995
2,1734170,9,21.355999999999995
2,1804039,9,22.826999999999998
2,1874888,9,29.814999999999998
2,1906902,9,33.57599999999999
2,1965297,9,34.30599999999998
2,2031081,9,42.134
2,2035936,9,42.134
2,2109853,9,42.86399999999999
2,2181969,9,45.087
2,2240122,9,45.087
2,2266651,9,45.81699999999999
2,2388426,9,48.016999999999996
2,2446670,9,48.016999999999996
2,2450555,9,48.016999999999996
2,2480884,9,48.016999999999996
2,2573103,9,48.016999999999996
2,2609968,9,48.747
2,2624470,9,48.747
2,2717950,9,48.747
2,2721873,9,48.747
2,2975545,9,48.747
2,3038693,9,48.747
2,3040001,9,48.747
2,3136174,9,48.747
2,3344258,9,48.747
2,3575701,9,48.747
2,3664478,9,48.747
2,3682012,9,48.747
2,3685692,9,48.747
2,4018382,9,48.747
2,4073837,9,48.747
2,4092442,9,48.747
2,4110741,9,48.747
2,4139779,9,48.747
2,4196566,9,48.747
2,4221089,9,48.747
2,4226815,9,48.747
2,4292367,9,48.747
2,4302184,9,48.747
2,4330631,9,48.747
2,4421226,9,49.47699999999999
2,4499384,9,48.747
2,4509589,9,48.747
2,4573092,9,48.747
2,4614419,9,48.747
2,4636520,9,48.747
2,4637726,9,48.747
2,4664981,9,48.747
2,4698126,9,48.747
2,4715286,9,48.747
2,4747401,9,48.747
2,4808181,9,48.747
2,4810940,9,48.747
2,4814944,9,48.016999999999996
2,4822144,9,48.747
2,4833664,9,48.747
2,4840725,9,48.747
2,4860118,9,48.747
2,4873419,9,48.747
2,4973492,9,48.747
2,4994497,9,48.747
2,5006148,9,48.747
2,5012314,9,48.747
2,5066406,9,48.747
2,5082846,9,48.747
2,5147901,9,48.747
2,5199571,9,48.747
2,5289142,9,49.47699999999999
2,5317330,9,49.47699999999999
2,5400701,9,49.47699999999999
2,5463361,9,50.206999999999994
2,5463364,9,50.206999999999994
2,5499900,9,50.206999999999994
2,5507482,9,50.206999999999994
2,5540916,9,50.206999999999994
2,5547810,9,50.206999999999994
2,5550146,9,50.206999999999994
2,5626077,9,49.47699999999999
2,5680710,9,50.206999999999994
2,5713746,9,50.206999999999994
2,5714972,9,50.206999999999994
2,5718774,9,50.206999999999994
2,5719170,9,50.206999999999994
2,5719825,9,50.206999999999994
2,5751912,9,50.206999999999994
2,5751915,9,50.206999999999994
2,5819946,9,50.206999999999994
2,5918567,9,50.206999999999994
2,6007709,9,50.206999999999994
2,6030369,9,50.206999999999994
2,6032540,9,50.206999999999994
2,6036823,9,50.937
2,6046862,9,50.937
2,6139753,9,51.667
2,6142271,9,51.667
2,6155005,9,51.667
2,6181801,9,52.39699999999999
2,6218723,9,53.126999999999995
2,6236689,9,52.39699999999999
2,6237745,9,52.39699999999999
2,6281367,9,52.39699999999999
2,6321776,9,52.39699999999999
2,6384388,9,53.126999999999995
2,6438504,9,53.126999999999995
2,6488148,9,53.126999999999995
2,6498318,9,53.126999999999995
2,6506636,9,53.126999999999995
2,6514610,9,53.126999999999995
2,6521041,9,53.126999999999995
2,6580831,9,53.126999999999995
2,6609011,9,53.126999999999995
2,6616678,9,53.126999999999995
2,6618587,9,53.126999999999995
2,6634629,9,53.126999999999995
2,6661624,9,53.126999999999995
2,6701535,9,53.126999999999995
2,6733769,9,53.126999999999995
2,6734142,9,53.126999999999995
2,6746004,9,53.126999999999995
2,6801077,9,53.857
2,6819435,9,53.857
2,6831772,9,53.857
2,6865830,9,53.857
2,6867882,9,53.857
2,6885332,9,55.328
2,6885642,9,55.328
2,6886180,9,55.328
2,6910333,9,55.328
2,7088431,9,56.05799999999999
2,7131070,9,56.05799999999999
2,7156697,9,56.788
2,7161952,9,56.788
2,7193134,9,56.788
2,7254165,9,56.788
2,7277023,9,56.788
2,7301930,9,56.788
2,7313758,9,56.788
2,7316504,9,56.788
2,7328425,9,56.788
2,7342991,9,56.788
2,7343501,9,56.788
2,7362717,9,56.788
2,7403858,9,56.788
2,7420880,9,56.788
2,7489229,9,56.788
2,7581848,9,58.257999999999996
2,7586334,9,58.257999999999996
2,7695683,9,58.988
2,7795502,9,60.44799999999999
2,7806144,9,60.44799999999999
2,7821663,9,60.44799999999999
2,7867712,9,60.44799999999999
2,7873262,9,60.44799999999999
2,7881383,9,60.44799999999999
2,7910338,9,60.44799999999999
2,7915412,9,60.44799999999999
2,8008422,9,59.71799999999999
2,8020079,9,60.44799999999999
2,8032423,9,60.44799999999999
2,8076732,9,60.44799999999999
2,8082972,9,60.44799999999999
2,8101544,9,60.44799999999999
2,8114400,9,60.44799999999999
2,8131033,9,60.44799999999999
2,8174958,9,61.178
2,8175722,9,61.178
2,8217035,9,61.178
2,8240155,9,61.178
2,8263566,9,61.178
2,8317864,9,61.908
2,8389050,9,62.63799999999999
2,8443554,9,62.63799999999999
2,8542077,9,63.367999999999995
2,8546291,9,64.098
2,8558912,9,64.098
2,8646519,9,64.098
2,8667566,9,64.828
2,8721098,9,65.55799999999999
2,8721724,9,65.55799999999999
2,8757235,9,66.288
2,8757287,9,66.288
2,8763150,9,66.288
2,8764521,9,67.018
2,8829373,9,67.747
2,8834984,9,67.747
2,8841210,9,67.747
2,8879603,9,67.747
2,8897837,9,67.747
2,8907147,9,67.747
2,8937985,9,67.747
2,8980955,9,68.47699999999999
2,8987442,9,68.47699999999999
2,8987707,9,68.47699999999999
2,9039706,9,67.747
2,9135112,9,69.948
2,9317489,9,72.17099999999999
2,9321465,9,72.17099999999999
2,9385246,9,72.901
2,9387977,9,72.901
2,9551974,9,72.901
2,9578056,9,72.901
2,9594334,9,72.901
2,9672599,9,72.901
2,9674006,9,73.631
2,9677599,9,72.901
2,9678389,9,72.901
2,9737644,9,73.631
2,9800859,9,73.631
2,9851628,9,75.831
2,9880355,9,75.101
2,9892233,9,75.831
2,9988763,9,75.831
2,9998608,9,75.831
2,10031224,9,75.831
2,10045180,9,75.831
2,10051931,9,75.831
2,10080660,9,75.831
2,10102387,9,75.831
2,10135916,9,75.831
2,10213006,9,75.831
2,10227045,9,75.831
2,10227048,9,75.831
2,10345973,9,76.56099999999999
2,10510026,9,77.291
2,10511074,9,77.291
2,10588180,9,77.291
2,10639632,9,78.762
2,10662746,9,78.762
2,10753511,9,80.232
2,10875413,9,80.232
2,10875664,9,80.232
2,10925524,9,80.232
2,11030330,9,81.703
2,11041777,9,81.703
2,11103883,9,81.703
2,11140212,9,81.703
2,11201821,9,81.703
2,11274099,9,82.43299999999999
2,11398536,9,84.634
2,11429190,9,83.904
2,11448783,9,83.904
2,11455631,9,84.634
2,11488668,9,84.634
2,11542318,9,84.634
2,11548694,9,84.634
2,11552468,9,85.36399999999999
2,11569693,9,84.634
2,11589678,9,84.634
2,11591570,9,85.36399999999999
2,11597361,9,84.634
2,11613142,9,84.634
2,11628581,9,84.634
2,11641139,9,84.634
2,11648941,9,84.634
2,11662325,9,85.36399999999999
2,11662366,9,85.36399999999999
2,11687366,9,85.36399999999999
2,11742380,9,84.634
2,11820204,9,85.36399999999999
2,11840461,9,85.36399999999999
2,11874673,9,86.094
2,11877290,9,86.824
2,11880416,9,86.094
2,11911238,9,86.094
2,11975056,9,86.824
2,12048409,9,88.294
2,12057240,9,89.024
2,12074991,9,88.294
2,12077521,9,88.294
2,12091799,9,88.294
2,12146449,9,89.024
2,12151353,9,89.024
2,12165145,9,89.75399999999999
2,12177378,9,89.75399999999999
2,12204607,9,90.484
2,12222627,9,90.484
2,12252326,9,90.484
2,12255771,9,90.484
2,12302338,9,90.484
2,12364434,9,91.214
2,12398147,9,91.214
2,12410478,9,91.944
2,12453842,9,91.944
2,12483964,9,91.944
2,12489123,9,91.944
2,12494210,9,91.944
2,12540324,9,92.67399999999999
2,12561168,9,92.67399999999999
2,12570109,9,92.67399999999999
2,12578245,9,92.67399999999999
2,12583262,9,92.67399999999999
2,12605409,9,92.67399999999999
2,12606790,9,92.67399999999999
2,12655523,9,91.944
2,12661379,9,92.67399999999999
2,12670157,9,92.67399999999999
2,12731606,9,92.67399999999999
2,12743116,9,92.67399999999999
2,12759459,9,92.67399999999999
2,12795815,9,94.896
2,12809314,9,94.896
2,12901441,9,94.896
2,12901662,9,94.896
2,12913565,9,94.896
2,13019272,9,95.62599999999999
2,13100181,9,97.097
2,13168337,9,97.827
2,13369385,9,97.827
2,13622344,9,98.557
2,13626229,9,98.557
2,13692586,9,99.28699999999999
2,13794409,9,100.017
2,13833898,9,100.017
2,13850675,9,100.747
2,13958347,9,100.747
2,13975786,9,100.747
2,14074740,9,100.747
2,14184365,9,101.477
2,14249395,9,102.207
2,14267881,9,102.207
2,14269223,9,102.207
2,14302895,9,102.207
2,14405272,9,102.207
2,14457187,9,102.937
2,14484893,9,102.937
2,14515987,9,102.207
2,14580501,9,102.937
2,14625224,9,103.667
2,14663433,9,103.667
2,14717142,9,105.137
2,14830616,9,105.137
2,14848417,9,105.137
2,14893724,9,105.86699999999999
2,14917839,9,105.137
2,15003291,9,105.86699999999999
2,15013387,9,105.86699999999999
2,15101977,9,105.137
2,15255930,9,105.86699999999999
2,15263962,9,105.86699999999999
2,15419271,9,108.068
2,15421438,9,108.068
2,15501461,9,108.798
2,15504650,9,108.798
2,15505115,9,108.798
2,15510044,9,108.798
2,15533958,9,108.798
2,15621276,9,108.068
2,15629004,9,108.798
2,15640147,9,108.798
2,15661305,9,108.798
2,15756716,9,108.798
2,15766568,9,108.798
2,15791912,9,108.798
2,15939277,9,108.798
2,15995886,9,109.52799999999999
2,16071687,9,110.258
2,16072076,9,110.258
2,16074958,9,110.258
2,16191843,9,110.988
2,16355288,9,111.71799999999999
2,16381611,9,111.71799999999999
2,16478576,9,111.71799999999999
2,16574330,9,111.71799999999999
2,16588107,9,111.71799999999999
2,16603391,9,111.71799999999999
2,16611938,9,111.71799999999999
2,16611941,9,111.71799999999999
2,16627341,9,111.71799999999999
2,16659554,9,110.988
2,16661203,9,111.71799999999999
2,16670456,9,111.71799999999999
2,16692796,9,111.71799999999999
2,16702473,9,111.71799999999999
2,16731596,9,111.71799999999999
2,16829085,9,111.71799999999999
2,16838958,9,111.71799999999999
2,16880700,9,111.71799999999999
2,17043848,9,111.71799999999999
2,17081169,9,113.18799999999999
2,17082637,9,113.18799999999999
2,17190713,9,113.918
2,17209848,9,113.918
2,17246581,9,113.918
2,17316108,9,113.918
2,17403193,9,113.918
2,17409297,9,114.648
2,17422188,9,113.918
2,17427046,9,113.918
2,17593248,9,113.918
2,17622357,9,113.918
2,17636122,9,113.918
2,17686872,9,113.918
2,17717466,9,114.648
2,17748023,9,115.37799999999999
2,17749241,9,115.37799999999999
2,17785586,9,115.37799999999999
2,17816139,9,114.648
2,17860343,9,116.108
2,17890796,9,116.108
2,17916126,9,116.838
2,17924069,9,116.838
2,17957131,9,116.838
2,17960050,9,116.838
2,18049779,9,116.838
2,18127930,9,116.838
2,18139151,9,116.838
2,18158749,9,116.838
2,18223543,9,117.568
2,18231177,9,117.568
2,18287362,9,118.298
2,18331746,9,118.298
2,18414498,9,120.52
2,18441828,9,120.52
2,18457156,9,120.52
2,18475384,9,121.25
2,18490379,9,121.25
2,18662107,9,121.97999999999999
2,18766105,9,121.97999999999999
2,18971921,9,123.44
2,18975066,9,122.71
2,19018707,9,124.16999999999999
2,19028788,9,124.9
2,19071830,9,124.16999999999999
2,19125521,9,124.16999999999999
2,19136794,9,124.16999999999999
2,19147969,9,125.63
2,19180965,9,124.9
2,19200219,9,124.9
2,19294572,9,124.9
2,19313414,9,124.9
2,19356121,9,124.9
2,19397720,9,124.9
2,19435620,9,124.9
2,19447806,9,124.9
2,19472901,9,124.9
2,19480139,9,124.9
2,19482121,9,124.9
2,19534454,9,124.9
2,19563099,9,125.63
2,19564769,9,125.63
2,19633555,9,126.36
2,19645763,9,126.36
2,19658741,9,127.09
2,19820638,9,131.547
2,19841898,9,131.547
2,19918023,9,132.276
2,19940393,9,132.276
2,19942804,9,132.276
2,19975426,9,130.076
2,20038267,9,133.74699999999999
2,20063161,9,134.477
2,20064971,9,133.74699999999999
2,20107287,9,133.74699999999999
2,20107855,9,133.74699999999999
2,20131160,9,134.477
2,20151703,9,134.477
2,20155739,9,134.477
2,20155742,9,134.477
2,20291508,9,137.463
